# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
221 2 2 1286 1287 761 761 1 0 0 0 0 0 0 1 0 0
259 2 2 1409 1410 787 787 1 0 0 0 0 0 0 1 0 0
282 2 2 1889 1890 804 804 1 0 0 0 0 0 0 1 0 0
288 2 2 1914 1915 806 806 1 0 0 0 0 0 0 1 0 0
306 2 2 1897 1897 813 814 0 1 0 0 0 0 0 1 0 0
309 2 2 1757 1757 814 815 0 1 0 0 0 0 0 1 0 0
337 2 2 1912 1912 829 830 0 1 0 0 0 0 0 1 0 0
352 2 2 1697 1697 845 846 0 1 0 0 0 0 0 1 0 0
124 1 1 10 10 640 640 0 0 0 0 0 0 1 1 0 0
143 1 1 10 10 659 659 0 0 0 0 0 0 1 1 0 0
147 1 1 11 11 660 660 0 0 0 0 0 0 1 1 0 0
158 1 1 1049 1049 735 735 0 0 0 0 0 0 1 1 0 0
160 1 1 60 60 737 737 0 0 0 0 0 0 1 1 0 0
169 1 1 206 206 739 739 0 0 0 0 0 0 1 1 0 0
177 1 1 461 461 741 741 0 0 0 0 0 0 1 1 0 0
187 1 1 886 886 746 746 0 0 0 0 0 0 1 1 0 0
188 1 1 1179 1179 746 746 0 0 0 0 0 0 1 1 0 0
191 1 1 1147 1147 747 747 0 0 0 0 0 0 1 1 0 0
193 1 1 646 646 748 748 0 0 0 0 0 0 1 1 0 0
194 1 1 652 652 748 748 0 0 0 0 0 0 1 1 0 0
202 1 1 1146 1146 751 751 0 0 0 0 0 0 1 1 0 0
211 1 1 1692 1692 755 755 0 0 0 0 0 0 1 1 0 0
222 1 1 1714 1714 761 761 0 0 0 0 0 0 1 1 0 0
250 1 1 1793 1793 780 780 0 0 0 0 0 0 1 1 0 0
251 1 1 1805 1805 780 780 0 0 0 0 0 0 1 1 0 0
260 1 1 1769 1769 787 787 0 0 0 0 0 0 1 1 0 0
271 1 1 1548 1548 797 797 0 0 0 0 0 0 1 1 0 0
278 1 1 1810 1810 802 802 0 0 0 0 0 0 1 1 0 0
281 1 1 1813 1813 804 804 0 0 0 0 0 0 1 1 0 0
287 1 1 1891 1891 806 806 0 0 0 0 0 0 1 1 0 0
289 1 1 1809 1809 807 807 0 0 0 0 0 0 1 1 0 0
292 1 1 1911 1911 808 808 0 0 0 0 0 0 1 1 0 0
294 1 1 1852 1852 809 809 0 0 0 0 0 0 1 1 0 0
296 1 1 1479 1479 810 810 0 0 0 0 0 0 1 1 0 0
298 1 1 1851 1851 810 810 0 0 0 0 0 0 1 1 0 0
307 1 1 1915 1915 813 813 0 0 0 0 0 0 1 1 0 0
323 1 1 1882 1882 821 821 0 0 0 0 0 0 1 1 0 0
341 1 1 1596 1596 832 832 0 0 0 0 0 0 1 1 0 0
344 1 1 1666 1666 833 833 0 0 0 0 0 0 1 1 0 0
349 1 1 1628 1628 841 841 0 0 0 0 0 0 1 1 0 0
357 1 1 1661 1661 884 884 0 0 0 0 0 0 1 1 0 0
364 1 1 1852 1852 988 988 0 0 0 0 0 0 1 1 0 0
365 1 1 963 963 996 996 0 0 0 0 0 0 1 1 0 0
374 1 1 1162 1162 1031 1031 0 0 0 0 0 0 1 1 0 0
