# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
23 93 61 1387 1419 585 591 33 7 231 0 0 0 0 1 1 1
593 85 33 950 964 825 836 15 12 180 0 0 0 1 1 1 1
325 80 32 1106 1121 739 745 16 7 112 0 0 0 0 1 0 1
650 80 74 1784 1827 886 897 44 12 528 1 0 0 0 1 1 0
567 73 29 1378 1387 804 814 10 11 110 0 0 0 1 1 0 1
282 69 44 1317 1332 730 738 16 9 144 0 0 0 0 1 1 1
159 50 27 1647 1656 688 697 10 10 100 0 0 0 1 1 1 1
119 45 27 1663 1669 668 679 7 12 84 0 0 0 0 1 1 1
153 42 32 1665 1681 686 690 17 5 85 0 0 0 0 1 1 1
560 35 20 1352 1361 799 805 10 7 70 0 0 0 0 1 1 1
454 30 18 1485 1492 761 766 8 6 48 0 0 0 1 1 0 1
586 26 25 1447 1451 820 829 5 10 50 0 0 0 0 1 1 1
14 23 23 1505 1508 581 596 4 16 64 0 0 0 0 1 1 1
629 23 19 1703 1712 868 871 10 4 40 0 0 0 0 1 1 1
166 22 19 1674 1681 693 698 8 6 48 0 0 0 1 1 1 1
140 20 14 1640 1644 681 686 5 6 30 0 0 0 1 1 0 1
108 16 16 1254 1264 657 658 11 2 22 0 0 0 0 1 0 1
645 16 16 1766 1776 881 883 11 3 33 0 0 0 0 1 1 1
227 15 12 1099 1101 716 720 3 5 15 0 0 0 0 1 0 1
256 15 13 1555 1561 724 726 7 3 21 0 0 0 0 1 0 1
20 14 12 1536 1541 583 585 6 3 18 0 0 0 0 1 0 1
162 14 14 1163 1166 689 697 4 9 36 0 0 0 0 1 1 1
557 11 9 1331 1333 796 800 3 5 15 0 0 0 0 1 0 1
294 10 8 791 793 733 736 3 4 12 0 0 0 1 1 0 1
347 10 9 1663 1666 741 745 4 5 20 0 0 0 1 1 1 1
556 9 9 1322 1326 794 795 5 2 10 0 0 0 0 1 0 1
188 8 8 1118 1119 704 707 2 4 8 0 0 0 0 1 0 1
439 8 8 1733 1737 759 762 5 4 20 0 0 0 1 1 1 1
185 7 7 1571 1577 703 703 7 1 7 0 0 0 0 1 0 1
190 7 7 1128 1129 705 709 2 5 10 0 0 0 0 1 0 1
222 7 6 1166 1168 715 717 3 3 9 0 0 0 1 1 0 1
206 6 6 1567 1570 709 710 4 2 8 0 0 0 0 1 0 1
510 6 6 1751 1753 776 777 3 2 6 0 0 0 0 1 0 1
15 5 5 1610 1612 581 583 3 3 9 0 0 0 1 1 1 1
658 5 5 1823 1827 901 901 5 1 5 0 0 0 0 1 0 1
76 4 4 1301 1304 633 633 4 1 4 0 0 0 0 1 0 1
265 4 4 1543 1544 726 727 2 2 4 0 0 0 1 1 0 1
487 4 4 1367 1368 769 771 2 3 6 0 0 0 0 1 0 1
663 4 4 1804 1807 903 903 4 1 4 0 0 0 0 1 0 1
74 3 3 890 890 632 634 1 3 3 0 0 0 0 1 0 1
77 3 3 1297 1299 634 634 3 1 3 0 0 0 0 1 0 1
115 3 3 1399 1400 661 662 2 2 4 0 0 0 1 1 0 1
179 3 3 1067 1068 701 702 2 2 4 0 0 0 1 1 0 1
187 3 3 1049 1050 704 705 2 2 4 0 0 0 1 1 0 1
189 3 3 1677 1679 704 704 3 1 3 0 0 0 0 1 0 1
317 3 3 822 824 737 737 3 1 3 0 0 0 0 1 0 1
389 3 3 1358 1359 752 753 2 2 4 0 0 0 1 1 0 1
530 3 3 1419 1419 783 785 1 3 3 0 0 0 0 1 0 1
655 3 3 1829 1831 898 898 3 1 3 0 0 0 0 1 0 1
656 3 3 1833 1835 899 899 3 1 3 0 0 0 0 1 0 1
46 2 2 1642 1643 611 611 2 1 2 0 0 0 0 1 0 1
56 2 2 1653 1653 616 617 1 2 2 0 0 0 0 1 0 1
98 2 2 1348 1348 652 653 1 2 2 0 0 0 0 1 0 1
109 2 2 1347 1347 657 658 1 2 2 0 0 0 0 1 0 1
184 2 2 1099 1100 703 703 2 1 2 0 0 0 0 1 0 1
191 2 2 1680 1681 705 705 2 1 2 0 0 0 0 1 0 1
245 2 2 1918 1919 721 721 2 1 2 0 0 0 0 1 0 1
366 2 2 1797 1797 745 746 1 2 2 0 0 0 0 1 0 1
372 2 2 1365 1365 747 748 1 2 2 0 0 0 0 1 0 1
443 2 2 1258 1258 760 761 1 2 2 0 0 0 0 1 0 1
513 2 2 1386 1387 778 778 2 1 2 0 0 0 0 1 0 1
516 2 2 1757 1758 778 778 2 1 2 0 0 0 0 1 0 1
532 2 2 1424 1424 784 785 1 2 2 0 0 0 0 1 0 1
541 2 2 1443 1443 787 788 1 2 2 0 0 0 0 1 0 1
592 2 2 1432 1433 824 824 2 1 2 0 0 0 0 1 0 1
633 2 2 1608 1609 872 872 2 1 2 0 0 0 0 1 0 1
660 2 2 1815 1816 902 902 2 1 2 0 0 0 0 1 0 1
674 2 2 0 1 917 917 2 1 2 0 0 0 0 1 0 1
1 1 1 1510 1510 564 564 1 1 1 0 0 0 1 1 0 1
2 1 1 1617 1617 568 568 1 1 1 0 0 0 1 1 0 1
3 1 1 1503 1503 573 573 1 1 1 0 0 0 1 1 0 1
11 1 1 1604 1604 580 580 1 1 1 0 0 0 1 1 0 1
12 1 1 1608 1608 580 580 1 1 1 0 0 0 1 1 0 1
17 1 1 1615 1615 582 582 1 1 1 0 0 0 1 1 0 1
35 1 1 1509 1509 601 601 1 1 1 0 0 0 1 1 0 1
51 1 1 1652 1652 614 614 1 1 1 0 0 0 1 1 0 1
70 1 1 890 890 627 627 1 1 1 0 0 0 1 1 0 1
71 1 1 889 889 628 628 1 1 1 0 0 0 1 1 0 1
75 1 1 1316 1316 632 632 1 1 1 0 0 0 1 1 0 1
107 1 1 545 545 657 657 1 1 1 0 0 0 1 1 0 1
113 1 1 1301 1301 659 659 1 1 1 0 0 0 1 1 0 1
114 1 1 543 543 660 660 1 1 1 0 0 0 1 1 0 1
117 1 1 1247 1247 666 666 1 1 1 0 0 0 1 1 0 1
131 1 1 1625 1625 675 675 1 1 1 0 0 0 1 1 0 1
136 1 1 1673 1673 679 679 1 1 1 0 0 0 1 1 0 1
146 1 1 1174 1174 683 683 1 1 1 0 0 0 1 1 0 1
172 1 1 1046 1046 699 699 1 1 1 0 0 0 1 1 0 1
175 1 1 1674 1674 699 699 1 1 1 0 0 0 1 1 0 1
178 1 1 1062 1062 701 701 1 1 1 0 0 0 1 1 0 1
183 1 1 1570 1570 702 702 1 1 1 0 0 0 1 1 0 1
201 1 1 1058 1058 708 708 1 1 1 0 0 0 1 1 0 1
226 1 1 1749 1749 715 715 1 1 1 0 0 0 1 1 0 1
241 1 1 1 1 721 721 1 1 1 0 0 0 1 1 0 1
246 1 1 0 0 722 722 1 1 1 0 0 0 1 1 0 1
276 1 1 1538 1538 728 728 1 1 1 0 0 0 1 1 0 1
277 1 1 1542 1542 728 728 1 1 1 0 0 0 1 1 0 1
307 1 1 1428 1428 734 734 1 1 1 0 0 0 1 1 0 1
332 1 1 1316 1316 739 739 1 1 1 0 0 0 1 1 0 1
390 1 1 1365 1365 752 752 1 1 1 0 0 0 1 1 0 1
467 1 1 1443 1443 764 764 1 1 1 0 0 0 1 1 0 1
483 1 1 1079 1079 768 768 1 1 1 0 0 0 1 1 0 1
507 1 1 1774 1774 775 775 1 1 1 0 0 0 1 1 0 1
524 1 1 1443 1443 781 781 1 1 1 0 0 0 1 1 0 1
535 1 1 1442 1442 785 785 1 1 1 0 0 0 1 1 0 1
588 1 1 1457 1457 821 821 1 1 1 0 0 0 1 1 0 1
628 1 1 1686 1686 868 868 1 1 1 0 0 0 1 1 0 1
651 1 1 1689 1689 889 889 1 1 1 0 0 0 1 1 0 1
661 1 1 1832 1832 902 902 1 1 1 0 0 0 1 1 0 1
664 1 1 1834 1834 903 903 1 1 1 0 0 0 1 1 0 1
676 1 1 1887 1887 917 917 1 1 1 0 0 0 1 1 0 1
