# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
299 7 7 847 853 499 499 6 0 0 0 0 0 0 1 0 0
443 7 6 1609 1611 914 916 2 2 4 0 0 0 1 1 0 1
446 7 7 1665 1666 915 919 1 4 4 0 0 0 0 1 0 1
94 6 6 1432 1434 324 325 2 1 2 0 0 0 0 1 0 1
183 6 6 1606 1608 409 412 2 3 6 0 0 0 0 1 0 1
202 6 6 767 768 424 427 1 3 3 0 0 0 0 1 0 1
216 6 6 719 723 432 433 4 1 4 0 0 0 0 1 0 1
255 6 6 513 514 470 474 1 4 4 0 0 0 0 1 0 1
288 6 6 289 294 493 493 5 0 0 0 0 0 0 1 0 0
292 6 6 389 390 495 498 1 3 3 0 0 0 0 1 0 1
374 6 6 789 794 589 589 5 0 0 0 0 0 0 1 0 0
375 6 6 1573 1577 597 598 4 1 4 0 0 0 0 1 0 1
480 6 6 1713 1718 954 954 5 0 0 0 0 0 0 1 0 0
103 5 5 1107 1111 375 375 4 0 0 0 0 0 0 1 0 0
236 5 5 936 940 444 444 4 0 0 0 0 0 0 1 0 0
250 5 5 765 769 466 466 4 0 0 0 0 0 0 1 0 0
272 5 5 328 330 489 490 2 1 2 0 0 0 0 1 0 1
396 5 5 1448 1452 653 653 4 0 0 0 0 0 0 1 0 0
414 5 5 745 745 694 698 0 4 0 0 0 0 0 1 0 0
424 5 5 438 442 850 850 4 0 0 0 0 0 0 1 0 0
441 5 5 1676 1678 912 913 2 1 2 0 0 0 0 1 0 1
453 5 4 1707 1709 923 925 2 2 4 0 0 0 1 1 0 1
468 5 5 1724 1726 934 935 2 1 2 0 0 0 0 1 0 1
481 5 5 1763 1767 954 954 4 0 0 0 0 0 0 1 0 0
92 4 4 1385 1388 316 316 3 0 0 0 0 0 0 1 0 0
104 4 4 1103 1106 376 376 3 0 0 0 0 0 0 1 0 0
109 4 4 1033 1036 382 382 3 0 0 0 0 0 0 1 0 0
117 4 4 1026 1028 385 386 2 1 2 0 0 0 0 1 0 1
234 4 4 920 923 444 444 3 0 0 0 0 0 0 1 0 0
285 4 4 676 679 491 491 3 0 0 0 0 0 0 1 0 0
432 4 4 1392 1395 884 884 3 0 0 0 0 0 0 1 0 0
436 4 4 1618 1620 906 907 2 1 2 0 0 0 0 1 0 1
437 4 4 1621 1623 908 909 2 1 2 0 0 0 0 1 0 1
465 4 4 1703 1705 931 932 2 1 2 0 0 0 0 1 0 1
469 4 4 1696 1699 935 935 3 0 0 0 0 0 0 1 0 0
93 3 3 1026 1026 320 322 0 2 0 0 0 0 0 1 0 0
138 3 3 1046 1048 395 395 2 0 0 0 0 0 0 1 0 0
185 3 3 875 876 410 411 1 1 1 0 0 0 1 1 0 1
186 3 3 924 924 412 414 0 2 0 0 0 0 0 1 0 0
193 3 3 1023 1025 420 420 2 0 0 0 0 0 0 1 0 0
195 3 3 1074 1076 422 422 2 0 0 0 0 0 0 1 0 0
220 3 3 748 749 435 436 1 1 1 0 0 0 1 1 0 1
227 3 3 895 897 439 439 2 0 0 0 0 0 0 1 0 0
249 3 3 757 757 466 468 0 2 0 0 0 0 0 1 0 0
283 3 3 284 285 491 492 1 1 1 0 0 0 1 1 0 1
325 3 3 332 333 520 521 1 1 1 0 0 0 1 1 0 1
373 3 3 795 795 586 588 0 2 0 0 0 0 0 1 0 0
377 3 3 1014 1016 610 610 2 0 0 0 0 0 0 1 0 0
392 3 3 1522 1524 649 649 2 0 0 0 0 0 0 1 0 0
405 3 3 1422 1423 668 669 1 1 1 0 0 0 1 1 0 1
420 3 3 863 865 713 713 2 0 0 0 0 0 0 1 0 0
452 3 3 1615 1617 922 922 2 0 0 0 0 0 0 1 0 0
467 3 3 1728 1729 931 932 1 1 1 0 0 0 1 1 0 1
475 3 3 1637 1639 939 939 2 0 0 0 0 0 0 1 0 0
477 3 3 1727 1729 951 951 2 0 0 0 0 0 0 1 0 0
479 3 3 1720 1722 953 953 2 0 0 0 0 0 0 1 0 0
484 3 3 1729 1731 957 957 2 0 0 0 0 0 0 1 0 0
85 2 2 1298 1299 299 299 1 0 0 0 0 0 0 1 0 0
86 2 2 1300 1301 300 300 1 0 0 0 0 0 0 1 0 0
114 2 2 1083 1084 384 384 1 0 0 0 0 0 0 1 0 0
118 2 2 1037 1038 385 385 1 0 0 0 0 0 0 1 0 0
128 2 2 1026 1026 391 392 0 1 0 0 0 0 0 1 0 0
131 2 2 1218 1219 391 391 1 0 0 0 0 0 0 1 0 0
157 2 2 1134 1135 400 400 1 0 0 0 0 0 0 1 0 0
175 2 2 1599 1600 407 407 1 0 0 0 0 0 0 1 0 0
179 2 2 1601 1602 408 408 1 0 0 0 0 0 0 1 0 0
194 2 2 1022 1022 421 422 0 1 0 0 0 0 0 1 0 0
226 2 2 753 754 438 438 1 0 0 0 0 0 0 1 0 0
231 2 2 941 942 443 443 1 0 0 0 0 0 0 1 0 0
233 2 2 906 907 444 444 1 0 0 0 0 0 0 1 0 0
269 2 2 755 756 485 485 1 0 0 0 0 0 0 1 0 0
308 2 2 857 858 502 502 1 0 0 0 0 0 0 1 0 0
336 2 2 614 615 534 534 1 0 0 0 0 0 0 1 0 0
368 2 2 1460 1460 560 561 0 1 0 0 0 0 0 1 0 0
370 2 2 745 746 568 568 1 0 0 0 0 0 0 1 0 0
376 2 2 1023 1024 609 609 1 0 0 0 0 0 0 1 0 0
382 2 2 1608 1609 636 636 1 0 0 0 0 0 0 1 0 0
383 2 2 1590 1591 638 638 1 0 0 0 0 0 0 1 0 0
413 2 2 1308 1308 688 689 0 1 0 0 0 0 0 1 0 0
423 2 2 1411 1412 737 737 1 0 0 0 0 0 0 1 0 0
428 2 2 1510 1511 867 867 1 0 0 0 0 0 0 1 0 0
430 2 2 1397 1398 883 883 1 0 0 0 0 0 0 1 0 0
431 2 2 1359 1360 884 884 1 0 0 0 0 0 0 1 0 0
433 2 2 1369 1370 886 886 1 0 0 0 0 0 0 1 0 0
434 2 2 1382 1383 887 887 1 0 0 0 0 0 0 1 0 0
464 2 2 1652 1653 930 930 1 0 0 0 0 0 0 1 0 0
472 2 2 1628 1629 936 936 1 0 0 0 0 0 0 1 0 0
473 2 2 1705 1706 936 936 1 0 0 0 0 0 0 1 0 0
476 2 2 1716 1716 940 941 0 1 0 0 0 0 0 1 0 0
482 2 2 1736 1737 955 955 1 0 0 0 0 0 0 1 0 0
486 2 2 1766 1767 962 962 1 0 0 0 0 0 0 1 0 0
84 1 1 1297 1297 298 298 0 0 0 0 0 0 1 1 0 0
87 1 1 1306 1306 300 300 0 0 0 0 0 0 1 1 0 0
90 1 1 1014 1014 314 314 0 0 0 0 0 0 1 1 0 0
91 1 1 1389 1389 315 315 0 0 0 0 0 0 1 1 0 0
96 1 1 1116 1116 370 370 0 0 0 0 0 0 1 1 0 0
111 1 1 1031 1031 383 383 0 0 0 0 0 0 1 1 0 0
113 1 1 1030 1030 384 384 0 0 0 0 0 0 1 1 0 0
124 1 1 1127 1127 389 389 0 0 0 0 0 0 1 1 0 0
130 1 1 1069 1069 391 391 0 0 0 0 0 0 1 1 0 0
133 1 1 1068 1068 392 392 0 0 0 0 0 0 1 1 0 0
135 1 1 1067 1067 393 393 0 0 0 0 0 0 1 1 0 0
137 1 1 1014 1014 395 395 0 0 0 0 0 0 1 1 0 0
141 1 1 1013 1013 396 396 0 0 0 0 0 0 1 1 0 0
