# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
904 282 114 818 860 595 612 42 17 714 1 0 0 0 1 1 1
1024 280 84 1899 1919 616 634 20 18 360 1 0 0 1 1 0 1
661 272 97 1547 1576 539 552 29 13 377 1 0 0 0 1 0 1
221 262 70 647 673 57 71 26 14 364 1 0 0 0 1 0 1
1155 253 98 879 910 632 646 31 14 434 1 0 0 0 1 1 1
766 228 62 1622 1640 565 581 18 16 288 0 0 0 1 1 0 1
1609 205 126 1772 1831 681 691 59 10 590 1 0 0 0 1 1 1
297 200 62 566 589 125 136 23 11 253 0 0 0 0 1 0 1
520 200 103 1866 1876 418 465 10 47 470 1 0 0 0 1 1 1
2144 189 89 842 863 767 793 21 26 546 1 0 0 1 1 1 1
1599 188 58 1682 1707 680 690 25 10 250 0 0 0 0 1 0 1
2262 188 119 707 751 922 935 44 13 572 1 0 0 0 1 1 1
27 187 88 969 994 3 18 25 15 375 1 0 0 0 1 1 1
8 184 57 1064 1085 2 14 21 12 252 0 0 0 0 1 0 1
2231 178 71 1742 1771 805 811 29 6 174 0 0 0 0 1 0 1
224 176 53 677 691 58 74 14 16 224 0 0 0 1 1 0 1
11 170 49 1202 1218 2 13 16 11 176 0 0 0 0 1 0 1
723 166 64 1536 1561 556 569 25 13 325 1 0 0 0 1 1 1
581 163 57 1898 1919 483 496 21 13 273 0 0 0 0 1 1 1
897 160 90 782 817 593 607 35 14 490 1 0 0 0 1 1 1
1173 155 54 1388 1400 633 655 12 22 264 0 0 0 0 1 1 1
1229 152 94 497 526 640 661 29 21 609 1 0 0 0 1 1 1
1201 147 92 1048 1081 637 653 33 16 528 1 0 0 0 1 1 1
2080 135 78 515 541 756 769 26 13 338 1 0 0 0 1 1 1
1284 133 45 752 766 645 659 14 14 196 0 0 0 1 1 0 1
249 131 51 583 604 76 87 21 11 231 0 0 0 0 1 1 1
711 130 74 1089 1101 554 579 12 25 300 1 0 0 0 1 1 1
748 127 63 612 623 562 585 11 23 253 0 0 0 0 1 1 1
1874 124 76 1712 1741 719 728 29 9 261 0 0 0 0 1 1 1
542 111 70 632 637 452 485 5 33 165 0 0 0 0 1 0 1
717 106 63 1743 1771 554 561 28 7 196 0 0 0 0 1 1 1
2125 103 65 1787 1816 763 766 29 3 87 0 0 0 0 1 0 1
70 93 62 1239 1256 9 25 17 16 272 0 0 0 1 1 1 1
2241 92 69 1772 1786 824 834 14 10 140 0 0 0 0 1 0 1
2247 91 48 1757 1771 834 844 14 10 140 0 0 0 0 1 0 1
25 90 90 0 1 3 47 1 44 44 0 0 0 0 1 0 1
983 89 53 377 391 609 619 14 10 140 0 0 0 0 1 0 1
493 88 76 636 640 403 440 4 37 148 0 0 0 0 1 1 1
2190 88 48 518 538 785 793 20 8 160 0 0 0 0 1 1 1
1070 86 51 627 634 621 642 7 21 147 0 0 0 0 1 1 1
2108 85 41 542 559 761 766 17 5 85 0 0 0 0 1 0 1
509 84 38 242 256 413 423 14 10 140 0 0 0 0 1 1 1
3 83 35 925 931 2 15 6 13 78 0 0 0 0 1 0 1
541 82 65 231 244 452 469 13 17 221 0 0 0 1 1 1 1
1981 82 52 1772 1786 737 746 14 9 126 0 0 0 0 1 0 1
467 80 37 1914 1919 385 400 5 15 75 0 0 0 0 1 0 1
994 79 44 1012 1025 610 620 13 10 130 0 0 0 1 1 0 1
1553 70 32 542 551 676 685 9 9 81 0 0 0 1 1 0 1
192 68 32 586 599 36 44 13 8 104 0 0 0 0 1 0 1
2143 66 33 658 674 767 772 16 5 80 0 0 0 0 1 0 1
1257 62 48 947 961 643 650 14 7 98 0 0 0 0 1 0 1
1500 62 51 1287 1311 669 673 24 4 96 0 0 0 0 1 0 1
193 61 33 707 721 36 40 14 4 56 0 0 0 0 1 0 1
2049 61 34 1877 1891 748 752 14 4 56 0 0 0 0 1 0 1
898 60 37 1683 1690 593 611 7 18 126 0 0 0 0 1 1 1
1970 60 49 429 436 736 755 7 19 133 0 0 0 0 1 1 1
2239 60 34 1742 1756 823 826 14 3 42 0 0 0 0 1 0 1
2267 59 31 617 628 925 931 11 6 66 0 0 0 0 1 0 1
532 58 38 303 321 432 440 18 8 144 0 0 0 0 1 1 1
1681 57 35 1279 1295 691 697 16 6 96 0 0 0 0 1 1 1
1126 56 42 752 769 628 633 17 5 85 0 0 0 0 1 0 1
1966 56 35 1787 1801 733 737 14 4 56 0 0 0 0 1 0 1
1030 54 32 1067 1081 617 620 14 3 42 0 0 0 0 1 0 1
584 53 42 630 633 486 508 3 22 66 0 0 0 0 1 0 1
2240 53 30 1787 1792 823 834 5 11 55 0 0 0 0 1 0 1
238 52 32 632 646 70 73 14 3 42 0 0 0 0 1 0 1
114 51 26 598 607 16 24 9 8 72 0 0 0 1 1 0 1
1965 51 31 1757 1771 733 736 14 3 42 0 0 0 0 1 0 1
255 50 28 687 692 80 92 5 12 60 0 0 0 0 1 0 1
968 49 23 334 342 605 611 8 6 48 0 0 0 1 1 0 1
601 48 33 628 632 514 530 4 16 64 0 0 0 0 1 0 1
2290 48 35 842 859 936 940 17 4 68 0 0 0 0 1 0 1
459 47 31 1899 1913 380 386 14 6 84 0 0 0 0 1 1 1
1906 47 31 1745 1756 726 733 11 7 77 0 0 0 0 1 0 1
543 46 26 1383 1389 453 462 6 9 54 0 0 0 0 1 0 1
1095 46 35 1730 1748 623 628 18 5 90 0 0 0 0 1 1 1
1650 46 33 173 185 688 700 12 12 144 0 0 0 1 1 1 1
608 45 24 1911 1919 517 524 8 7 56 0 0 0 1 1 0 1
1102 44 32 1123 1130 624 637 7 13 91 0 0 0 0 1 1 1
1550 44 30 1175 1186 675 683 11 8 88 0 0 0 0 1 1 1
1846 44 35 1271 1285 711 721 14 10 140 0 0 0 0 1 1 1
1196 43 35 1766 1780 636 643 14 7 98 0 0 0 0 1 1 1
1531 43 37 1019 1036 674 681 17 7 119 0 0 0 0 1 1 1
1873 43 29 1277 1287 719 727 10 8 80 0 0 0 1 1 1 1
477 42 31 1894 1905 394 401 11 7 77 0 0 0 0 1 1 1
944 41 29 1532 1545 600 604 13 4 52 0 0 0 0 1 0 1
1153 40 32 587 601 632 634 14 2 28 0 0 0 0 1 0 1
1560 40 29 1202 1214 676 683 12 7 84 0 0 0 0 1 1 1
1984 40 24 987 998 738 744 11 6 66 0 0 0 0 1 0 1
593 39 24 1908 1919 503 506 11 3 33 0 0 0 0 1 0 1
1177 38 20 1644 1651 634 640 7 6 42 0 0 0 1 1 0 1
513 36 35 1405 1409 414 439 4 25 100 0 0 0 0 1 1 1
561 36 36 0 1 467 486 1 19 19 0 0 0 0 1 0 1
1250 36 25 458 473 643 646 15 3 45 0 0 0 0 1 0 1
1262 36 23 1256 1259 643 653 3 10 30 0 0 0 0 1 0 1
2116 36 28 1714 1723 761 769 9 8 72 0 0 0 1 1 1 1
704 35 35 1165 1166 552 569 1 17 17 0 0 0 0 1 0 1
1341 35 30 952 961 651 660 9 9 81 0 0 0 1 1 1 1
409 33 19 34 42 242 246 8 4 32 0 0 0 0 1 0 1
466 33 33 0 1 385 401 1 16 16 0 0 0 0 1 0 1
807 33 24 1137 1139 576 586 2 10 20 0 0 0 0 1 0 1
1368 33 19 818 825 654 659 7 5 35 0 0 0 0 1 0 1
1444 33 29 1263 1279 663 666 16 3 48 0 0 0 0 1 0 1
2007 33 24 452 461 741 746 9 5 45 0 0 0 0 1 0 1
2323 33 31 1891 1906 966 969 15 3 45 0 0 0 0 1 0 1
917 32 22 289 298 598 601 9 3 27 0 0 0 0 1 0 1
1296 32 24 1250 1255 646 656 5 10 50 0 0 0 0 1 0 1
1335 32 31 632 646 651 653 14 2 28 0 0 0 0 1 0 1
1708 31 31 1787 1808 693 695 21 2 42 0 0 0 0 1 0 1
552 30 25 1890 1901 460 466 11 6 66 0 0 0 0 1 1 1
781 30 22 627 631 569 578 4 9 36 0 0 0 0 1 0 1
1158 30 17 938 946 632 636 8 4 32 0 0 0 0 1 0 1
2093 30 19 1277 1281 758 766 4 8 32 0 0 0 0 1 0 1
308 29 29 977 993 143 144 16 1 16 0 0 0 0 1 0 1
312 29 29 533 542 148 156 9 8 72 0 0 0 1 1 1 1
674 29 19 1772 1778 542 548 6 6 36 0 0 0 1 1 0 1
991 29 18 634 641 610 613 7 3 21 0 0 0 0 1 0 1
1578 29 18 1809 1816 677 680 7 3 21 0 0 0 0 1 0 1
1723 29 25 1897 1910 694 698 13 4 52 0 0 0 0 1 1 1
1726 29 28 1020 1036 695 697 16 2 32 0 0 0 0 1 0 1
2055 29 17 1810 1816 750 755 6 5 30 0 0 0 1 1 0 1
2129 29 18 685 691 764 769 6 5 30 0 0 0 1 1 0 1
436 28 24 1909 1919 363 370 10 7 70 0 0 0 0 1 1 1
1860 28 16 784 791 715 719 7 4 28 0 0 0 0 1 0 1
1940 28 16 1396 1401 731 736 5 5 25 0 0 0 1 1 0 1
652 27 23 1089 1091 536 547 2 11 22 0 0 0 0 1 0 1
855 27 19 347 351 586 593 4 7 28 0 0 0 0 1 0 1
1792 27 26 1277 1291 701 705 14 4 56 0 0 0 0 1 1 1
492 26 21 1871 1879 402 410 8 8 64 0 0 0 1 1 1 1
1277 26 23 1093 1098 644 653 5 9 45 0 0 0 0 1 1 1
2318 26 26 1652 1666 958 959 14 1 14 0 0 0 0 1 0 1
1372 25 15 1280 1284 654 659 4 5 20 0 0 0 1 1 0 1
2280 25 25 619 631 934 935 12 1 12 0 0 0 0 1 0 1
2316 25 24 1847 1861 957 959 14 2 28 0 0 0 0 1 0 1
476 24 21 1886 1891 394 402 5 8 40 0 0 0 0 1 1 1
1096 24 24 0 1 624 635 1 11 11 0 0 0 0 1 0 1
1159 24 17 1046 1051 632 636 5 4 20 0 0 0 1 1 0 1
1256 24 18 847 856 643 646 9 3 27 0 0 0 0 1 0 1
1736 24 16 827 831 696 701 4 5 20 0 0 0 1 1 0 1
2209 24 16 1397 1402 795 800 5 5 25 0 0 0 1 1 0 1
955 23 15 402 406 603 608 4 5 20 0 0 0 1 1 0 1
1214 23 18 1806 1816 638 641 10 3 30 0 0 0 0 1 0 1
1651 23 18 190 192 688 697 2 9 18 0 0 0 0 1 0 1
1816 22 14 689 694 706 710 5 4 20 0 0 0 1 1 0 1
2004 22 20 1254 1261 740 744 7 4 28 0 0 0 0 1 0 1
2179 22 14 1723 1726 778 783 3 5 15 0 0 0 0 1 0 1
2272 22 13 397 402 931 935 5 4 20 0 0 0 1 1 0 1
607 21 21 1405 1407 517 530 2 13 26 0 0 0 0 1 0 1
996 21 14 1288 1291 610 615 3 5 15 0 0 0 0 1 0 1
1075 21 20 1289 1295 621 630 6 9 54 0 0 0 0 1 1 1
1334 21 16 1790 1797 650 653 7 3 21 0 0 0 0 1 0 1
1450 21 14 806 811 664 667 5 3 15 0 0 0 0 1 0 1
1523 21 15 1334 1340 673 678 6 5 30 0 0 0 1 1 0 1
2310 21 21 272 286 947 948 14 1 14 0 0 0 0 1 0 1
659 20 17 1832 1837 538 544 5 6 30 0 0 0 1 1 0 1
756 20 20 1772 1786 563 564 14 1 14 0 0 0 0 1 0 1
1255 20 20 830 841 643 646 11 3 33 0 0 0 0 1 0 1
1264 20 16 1520 1523 643 650 3 7 21 0 0 0 0 1 0 1
1343 20 16 1262 1269 651 653 7 2 14 0 0 0 0 1 0 1
1470 20 15 532 539 666 671 7 5 35 0 0 0 0 1 1 1
2301 20 16 1584 1591 944 946 7 2 14 0 0 0 0 1 0 1
565 19 18 1917 1919 467 476 2 9 18 0 0 0 0 1 0 1
590 19 19 1405 1406 497 514 1 17 17 0 0 0 0 1 0 1
941 19 14 1405 1411 600 603 6 3 18 0 0 0 0 1 0 1
1094 19 13 1712 1717 623 626 5 3 15 0 0 0 0 1 0 1
1141 19 19 1697 1711 630 631 14 1 14 0 0 0 0 1 0 1
1477 19 17 844 846 666 676 2 10 20 0 0 0 0 1 0 1
700 18 17 1709 1718 551 554 9 3 27 0 0 0 0 1 0 1
869 18 13 1103 1108 587 592 5 5 25 0 0 0 1 1 0 1
999 18 18 742 743 611 624 1 13 13 0 0 0 0 1 0 1
1119 18 17 1622 1626 626 632 4 6 24 0 0 0 0 1 0 1
1244 18 18 1082 1096 642 643 14 1 14 0 0 0 0 1 0 1
1339 18 17 917 922 651 659 5 8 40 0 0 0 0 1 1 1
1340 18 17 947 949 651 658 2 7 14 0 0 0 0 1 0 1
1404 18 12 968 971 658 663 3 5 15 0 0 0 0 1 0 1
2085 18 18 1717 1726 756 760 9 4 36 0 0 0 0 1 1 1
511 17 14 1869 1874 413 417 5 4 20 0 0 0 1 1 0 1
1278 17 13 1105 1108 644 649 3 5 15 0 0 0 0 1 0 1
1543 17 16 864 871 675 680 7 5 35 0 0 0 0 1 1 1
1812 17 16 1795 1801 704 710 6 6 36 0 0 0 1 1 1 1
554 16 15 1905 1911 462 467 6 5 30 0 0 0 1 1 1 1
647 16 16 1911 1919 534 537 8 3 24 0 0 0 0 1 0 1
763 16 16 1140 1142 565 575 2 10 20 0 0 0 0 1 0 1
827 16 13 1052 1057 579 582 5 3 15 0 0 0 0 1 0 1
995 16 16 1058 1066 610 614 8 4 32 0 0 0 0 1 1 1
1260 16 15 1004 1006 643 650 2 7 14 0 0 0 0 1 0 1
1298 16 16 1777 1786 646 647 9 1 9 0 0 0 0 1 0 1
1627 16 14 1867 1874 683 686 7 3 21 0 0 0 0 1 0 1
1954 16 16 402 410 733 734 8 1 8 0 0 0 0 1 0 1
536 15 15 1405 1406 441 451 1 10 10 0 0 0 0 1 0 1
611 15 15 49 60 519 521 11 2 22 0 0 0 0 1 0 1
1251 15 15 767 779 643 644 12 1 12 0 0 0 0 1 0 1
1280 15 14 1274 1281 644 647 7 3 21 0 0 0 0 1 0 1
1776 15 13 392 395 700 705 3 5 15 0 0 0 0 1 0 1
2037 15 14 869 871 745 752 2 7 14 0 0 0 0 1 0 1
99 14 14 1236 1244 13 18 8 5 40 0 0 0 0 1 1 1
563 14 11 1889 1891 467 471 2 4 8 0 0 0 0 1 0 1
934 14 13 1014 1018 599 603 4 4 16 0 0 0 1 1 0 1
1423 14 13 977 982 660 662 5 2 10 0 0 0 0 1 0 1
301 13 13 1082 1088 129 130 6 1 6 0 0 0 0 1 0 1
710 13 13 1792 1801 553 554 9 1 9 0 0 0 0 1 0 1
722 13 9 1834 1838 555 558 4 3 12 0 0 0 1 1 0 1
1052 13 10 645 650 620 622 5 2 10 0 0 0 0 1 0 1
1127 13 10 770 773 628 631 3 3 9 0 0 0 1 1 0 1
1204 13 11 1527 1531 637 639 4 2 8 0 0 0 0 1 0 1
1434 13 11 527 531 662 665 4 3 12 0 0 0 1 1 0 1
1864 13 10 998 1002 716 718 4 2 8 0 0 0 0 1 0 1
2249 13 13 1609 1616 835 838 7 3 21 0 0 0 0 1 0 1
437 12 12 0 1 364 369 1 5 5 0 0 0 0 1 0 1
808 12 12 1402 1403 576 586 1 10 10 0 0 0 0 1 0 1
836 12 10 724 728 581 583 4 2 8 0 0 0 0 1 0 1
1062 12 12 6 11 621 622 5 1 5 0 0 0 0 1 0 1
1219 12 9 928 932 639 642 4 3 12 0 0 0 1 1 0 1
1300 12 12 880 886 647 650 6 3 18 0 0 0 0 1 0 1
1374 12 10 1877 1880 654 659 3 5 15 0 0 0 0 1 0 1
1522 12 10 1259 1261 673 676 2 3 6 0 0 0 0 1 0 1
1591 12 10 850 854 680 682 4 2 8 0 0 0 0 1 0 1
1692 12 10 1325 1327 692 695 2 3 6 0 0 0 0 1 0 1
1821 12 9 897 900 707 710 3 3 9 0 0 0 1 1 0 1
2015 12 12 550 558 742 743 8 1 8 0 0 0 0 1 0 1
2122 12 9 472 475 763 766 3 3 9 0 0 0 1 1 0 1
2229 12 12 827 832 801 802 5 1 5 0 0 0 0 1 0 1
2289 12 12 422 429 936 938 7 2 14 0 0 0 0 1 0 1
2292 12 12 1316 1321 936 937 5 1 5 0 0 0 0 1 0 1
210 11 11 647 649 49 56 2 7 14 0 0 0 0 1 0 1
603 11 11 24 31 516 517 7 1 7 0 0 0 0 1 0 1
1182 11 9 746 748 635 638 2 3 6 0 0 0 0 1 0 1
1183 11 9 755 757 635 638 2 3 6 0 0 0 0 1 0 1
1253 11 11 814 820 643 645 6 2 12 0 0 0 0 1 0 1
1254 11 9 824 826 643 647 2 4 8 0 0 0 0 1 0 1
1295 11 10 982 986 646 648 4 2 8 0 0 0 0 1 0 1
1401 11 11 1700 1706 657 660 6 3 18 0 0 0 0 1 0 1
1592 11 11 872 875 680 685 3 5 15 0 0 0 0 1 0 1
1697 11 9 552 555 693 696 3 3 9 0 0 0 1 1 0 1
1885 11 10 1292 1296 721 723 4 2 8 0 0 0 0 1 0 1
1890 11 11 1637 1642 722 723 5 1 5 0 0 0 0 1 0 1
1900 11 10 701 704 725 729 3 4 12 0 0 0 1 1 0 1
2018 11 9 1052 1055 742 744 3 2 6 0 0 0 0 1 0 1
2052 11 10 599 601 750 754 2 4 8 0 0 0 0 1 0 1
2061 11 8 1282 1285 752 755 3 3 9 0 0 0 1 1 0 1
2264 11 11 25 31 924 925 6 1 6 0 0 0 0 1 0 1
81 10 10 1262 1264 11 17 2 6 12 0 0 0 0 1 0 1
867 10 9 1032 1036 587 589 4 2 8 0 0 0 0 1 0 1
1123 10 9 1825 1829 627 629 4 2 8 0 0 0 0 1 0 1
1129 10 8 218 221 629 631 3 2 6 0 0 0 0 1 0 1
1149 10 10 1737 1741 631 635 4 4 16 0 0 0 1 1 0 1
1165 10 9 1560 1563 632 636 3 4 12 0 0 0 1 1 0 1
1179 10 10 486 492 635 637 6 2 12 0 0 0 0 1 0 1
1259 10 9 995 997 643 646 2 3 6 0 0 0 0 1 0 1
1267 10 10 482 486 644 647 4 3 12 0 0 0 1 1 0 1
1903 10 10 1724 1728 725 729 4 4 16 0 0 0 1 1 0 1
2090 10 10 633 642 758 758 9 0 0 0 0 0 0 1 0 0
2157 10 9 512 515 771 774 3 3 9 0 0 0 1 1 0 1
2163 10 9 523 526 773 776 3 3 9 0 0 0 1 1 0 1
2283 10 10 736 744 934 935 8 1 8 0 0 0 0 1 0 1
427 9 9 711 719 358 358 8 0 0 0 0 0 0 1 0 0
432 9 9 701 703 362 366 2 4 8 0 0 0 0 1 0 1
434 9 8 1367 1369 363 366 2 3 6 0 0 0 0 1 0 1
458 9 9 1892 1896 380 381 4 1 4 0 0 0 0 1 0 1
651 9 9 627 628 536 541 1 5 5 0 0 0 0 1 0 1
676 9 9 1914 1919 542 543 5 1 5 0 0 0 0 1 0 1
697 9 9 1781 1786 550 551 5 1 5 0 0 0 0 1 0 1
870 9 9 1134 1136 587 590 2 3 6 0 0 0 0 1 0 1
1048 9 9 392 394 620 624 2 4 8 0 0 0 0 1 0 1
1131 9 9 486 493 629 630 7 1 7 0 0 0 0 1 0 1
1169 9 9 637 638 633 637 1 4 4 0 0 0 0 1 0 1
1221 9 9 1288 1290 639 643 2 4 8 0 0 0 0 1 0 1
1399 9 9 1259 1261 657 661 2 4 8 0 0 0 0 1 0 1
1494 9 9 1253 1254 668 673 1 5 5 0 0 0 0 1 0 1
1504 9 9 827 831 670 671 4 1 4 0 0 0 0 1 0 1
1525 9 7 655 658 674 676 3 2 6 0 0 0 0 1 0 1
1657 9 9 1711 1716 688 689 5 1 5 0 0 0 0 1 0 1
1659 9 9 1725 1731 688 689 6 1 6 0 0 0 0 1 0 1
1738 9 9 1037 1045 696 696 8 0 0 0 0 0 0 1 0 0
1748 9 8 1211 1213 697 699 2 2 4 0 0 0 1 1 0 1
1794 9 9 222 226 702 703 4 1 4 0 0 0 0 1 0 1
1865 9 8 1109 1113 716 718 4 2 8 0 0 0 0 1 0 1
1879 9 9 730 734 720 721 4 1 4 0 0 0 0 1 0 1
2002 9 9 1042 1047 740 742 5 2 10 0 0 0 0 1 0 1
2148 9 9 677 683 768 769 6 1 6 0 0 0 0 1 0 1
2205 9 9 977 985 793 793 8 0 0 0 0 0 0 1 0 0
2304 9 9 1757 1761 945 946 4 1 4 0 0 0 0 1 0 1
23 8 8 1844 1846 2 5 2 3 6 0 0 0 0 1 0 1
413 8 8 307 309 338 341 2 3 6 0 0 0 0 1 0 1
568 8 7 1895 1898 471 473 3 2 6 0 0 0 0 1 0 1
891 8 8 1382 1384 591 596 2 5 10 0 0 0 0 1 0 1
1018 8 8 422 423 615 619 1 4 4 0 0 0 0 1 0 1
1163 8 7 1394 1396 632 634 2 2 4 0 0 0 1 1 0 1
1198 8 8 467 474 637 637 7 0 0 0 0 0 0 1 0 0
1364 8 8 1781 1786 653 654 5 1 5 0 0 0 0 1 0 1
1373 8 8 1406 1411 654 655 5 1 5 0 0 0 0 1 0 1
1511 8 7 1344 1347 671 673 3 2 6 0 0 0 0 1 0 1
1606 8 8 1217 1224 681 681 7 0 0 0 0 0 0 1 0 0
1746 8 7 879 883 697 699 4 2 8 0 0 0 0 1 0 1
1793 8 8 212 217 702 703 5 1 5 0 0 0 0 1 0 1
2153 8 7 1229 1231 770 772 2 2 4 0 0 0 1 1 0 1
2258 8 8 837 841 902 904 4 2 8 0 0 0 0 1 0 1
2278 8 8 748 751 933 935 3 2 6 0 0 0 0 1 0 1
61 7 7 1783 1786 8 11 3 3 9 0 0 0 1 1 0 1
146 7 7 647 650 21 23 3 2 6 0 0 0 0 1 0 1
305 7 7 550 551 137 142 1 5 5 0 0 0 0 1 0 1
530 7 7 1403 1404 430 434 1 4 4 0 0 0 0 1 0 1
592 7 7 1566 1567 503 506 1 3 3 0 0 0 0 1 0 1
743 7 7 1825 1831 560 560 6 0 0 0 0 0 0 1 0 0
845 7 7 1859 1861 583 585 2 2 4 0 0 0 1 1 0 1
918 7 7 617 618 598 602 1 4 4 0 0 0 0 1 0 1
1105 7 7 1560 1561 624 627 1 3 3 0 0 0 0 1 0 1
1150 7 7 13 16 632 633 3 1 3 0 0 0 0 1 0 1
1199 7 7 765 766 637 641 1 4 4 0 0 0 0 1 0 1
1268 7 7 520 524 644 645 4 1 4 0 0 0 0 1 0 1
1482 7 7 1292 1298 666 666 6 0 0 0 0 0 0 1 0 0
1750 7 6 1330 1333 697 699 3 2 6 0 0 0 0 1 0 1
1920 7 7 1641 1646 728 729 5 1 5 0 0 0 0 1 0 1
1936 7 7 505 508 731 732 3 1 3 0 0 0 0 1 0 1
1941 7 7 1668 1673 731 732 5 1 5 0 0 0 0 1 0 1
1947 7 7 970 976 732 732 6 0 0 0 0 0 0 1 0 0
2027 7 7 695 701 743 743 6 0 0 0 0 0 0 1 0 0
2134 7 7 1303 1306 765 766 3 1 3 0 0 0 0 1 0 1
2178 7 7 1244 1246 778 780 2 2 4 0 0 0 1 1 0 1
2306 7 7 1607 1613 946 946 6 0 0 0 0 0 0 1 0 0
116 6 6 1059 1059 16 21 0 5 0 0 0 0 0 1 0 0
117 6 6 1066 1068 16 19 2 3 6 0 0 0 0 1 0 1
309 6 6 547 549 145 147 2 2 4 0 0 0 1 1 0 1
905 6 6 1019 1021 595 597 2 2 4 0 0 0 1 1 0 1
1034 6 6 0 1 618 620 1 2 2 0 0 0 0 1 0 1
1078 6 6 1682 1684 621 623 2 2 4 0 0 0 1 1 0 1
1117 6 6 1172 1177 626 626 5 0 0 0 0 0 0 1 0 0
1164 6 6 1523 1528 632 632 5 0 0 0 0 0 0 1 0 0
1167 6 5 1727 1729 632 634 2 2 4 0 0 0 1 1 0 1
1190 6 6 1517 1519 635 637 2 2 4 0 0 0 1 1 0 1
1252 6 6 795 798 643 645 3 2 6 0 0 0 0 1 0 1
1577 6 6 1347 1351 677 678 4 1 4 0 0 0 0 1 0 1
1654 6 6 1209 1210 688 691 1 3 3 0 0 0 0 1 0 1
1673 6 6 1168 1171 690 691 3 1 3 0 0 0 0 1 0 1
1732 6 6 1869 1874 695 695 5 0 0 0 0 0 0 1 0 0
1763 6 6 564 567 699 701 3 2 6 0 0 0 0 1 0 1
1819 6 6 218 221 707 708 3 1 3 0 0 0 0 1 0 1
1957 6 6 1262 1263 733 736 1 3 3 0 0 0 0 1 0 1
2133 6 6 825 828 765 766 3 1 3 0 0 0 0 1 0 1
2150 6 6 1292 1295 769 770 3 1 3 0 0 0 0 1 0 1
2172 6 6 1307 1310 775 777 3 2 6 0 0 0 0 1 0 1
2181 6 6 528 531 780 781 3 1 3 0 0 0 0 1 0 1
2189 6 6 1217 1218 784 786 1 2 2 0 0 0 0 1 0 1
2192 6 6 544 547 786 787 3 1 3 0 0 0 0 1 0 1
2276 6 6 707 711 933 934 4 1 4 0 0 0 0 1 0 1
2308 6 6 1657 1662 946 946 5 0 0 0 0 0 0 1 0 0
2314 6 6 1682 1687 957 957 5 0 0 0 0 0 0 1 0 0
