# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
4 694 198 1674 1739 33 62 66 30 1980 1 0 1 0 1 1 1
214 683 162 958 1034 328 340 77 13 1001 1 0 1 0 1 0 1
3411 658 204 197 241 1037 1070 45 34 1530 1 1 1 1 1 1 1
2249 653 202 459 511 891 931 53 41 2173 1 1 1 1 1 1 1
1997 650 163 1427 1471 857 887 45 31 1395 1 1 1 1 1 1 1
899 594 155 1009 1068 594 612 60 19 1140 1 0 1 0 1 1 1
2529 554 189 527 601 914 934 75 21 1575 1 0 1 0 1 1 1
2711 523 228 1565 1667 930 944 103 15 1545 1 0 1 0 1 1 1
232 516 284 1807 1843 380 460 37 81 2997 1 1 1 0 0 1 0
2278 445 157 1232 1291 892 909 60 18 1080 1 0 1 0 1 1 1
982 438 146 28 62 604 631 35 28 980 1 0 1 1 1 1 1
2413 416 185 1682 1741 902 918 60 17 1020 1 0 1 0 1 1 1
2553 414 186 1727 1797 916 930 71 15 1065 1 0 1 0 1 1 1
2599 402 159 137 193 920 935 57 16 912 1 0 1 0 1 1 1
2293 384 197 1313 1366 893 918 54 26 1404 1 0 1 0 1 1 1
3468 383 125 782 814 1042 1065 33 24 792 1 0 1 0 1 1 1
2503 365 160 227 294 913 933 68 21 1428 1 0 1 0 1 1 1
770 355 130 95 121 579 607 27 29 783 1 0 1 1 1 1 1
420 333 122 1682 1704 519 553 23 35 805 1 0 1 0 1 1 1
2316 326 105 1127 1171 896 909 45 14 630 1 0 1 0 1 1 1
1015 325 141 1243 1297 607 621 55 15 825 1 0 1 0 1 1 1
2267 311 123 1567 1601 891 912 35 22 770 1 0 0 0 1 1 1
1270 303 136 1329 1386 639 651 58 13 754 1 0 0 0 1 1 1
3369 298 139 1712 1764 1033 1052 53 20 1060 1 0 0 0 1 1 1
2189 294 124 1487 1524 885 904 38 20 760 1 0 0 0 1 1 1
2046 289 94 1487 1516 868 883 30 16 480 1 0 0 0 1 0 1
2108 268 96 473 513 877 889 41 13 533 1 0 0 0 1 1 1
290 260 124 1817 1840 461 504 24 44 1056 1 0 0 0 1 1 1
2196 259 144 1052 1096 886 906 45 21 945 1 0 0 0 1 1 1
3717 249 71 302 331 1071 1079 30 9 270 0 0 0 0 1 0 1
3599 220 88 280 316 1057 1070 37 14 518 1 0 0 0 1 1 1
2016 204 55 2 16 864 879 15 16 240 0 0 0 1 1 0 1
42 191 47 1584 1598 64 81 15 18 270 0 0 0 1 1 0 1
701 190 85 746 779 565 578 34 14 476 1 0 0 0 1 1 1
3697 190 98 857 901 1069 1076 45 8 360 1 0 0 0 1 1 1
3487 188 65 940 961 1044 1059 22 16 352 1 0 0 0 1 1 1
1761 187 63 401 422 741 755 22 15 330 1 0 0 0 1 1 1
3722 178 71 662 684 1071 1079 23 9 207 0 0 0 0 1 0 1
377 175 96 1824 1840 508 548 17 41 697 1 0 0 0 1 1 1
2522 174 67 1660 1681 913 926 22 14 308 1 0 0 0 1 1 1
2940 174 93 1772 1796 944 957 25 14 350 1 0 0 0 1 1 1
1981 169 49 302 317 856 867 16 12 192 0 0 0 1 1 0 1
3537 162 65 1712 1726 1048 1068 15 21 315 1 0 0 0 1 1 1
3626 162 45 1217 1231 1059 1070 15 12 180 0 0 0 1 1 0 1
2670 158 61 1880 1906 926 935 27 10 270 0 0 0 0 1 1 1
3540 158 75 0 16 1049 1070 17 22 374 1 0 0 1 1 1 1
2404 157 50 1201 1216 902 913 16 12 192 0 0 0 1 1 0 1
1561 156 77 804 836 679 687 33 9 297 0 0 0 0 1 1 1
551 155 92 1742 1769 543 564 28 22 616 1 0 0 1 1 1 1
1572 149 70 617 646 681 698 30 18 540 1 0 0 0 1 1 1
2681 149 63 22 51 928 935 30 8 240 0 0 0 0 1 0 1
337 147 80 1213 1237 491 518 25 28 700 1 0 0 1 1 1 0
864 146 60 934 959 590 599 26 10 260 0 0 0 0 1 1 1
196 145 39 1692 1705 232 245 14 14 196 0 0 0 1 1 0 1
359 144 50 311 331 501 510 21 10 210 0 0 0 0 1 0 1
3628 144 91 1724 1748 1059 1070 25 12 300 1 0 0 0 1 1 1
1837 143 71 1307 1330 783 798 24 16 384 1 0 0 0 1 1 1
3205 142 64 167 196 1003 1008 30 6 180 0 0 0 0 1 0 1
2394 140 58 593 616 902 913 24 12 288 0 0 0 0 1 1 1
792 138 73 1397 1432 582 593 36 12 432 1 0 0 0 1 1 1
2412 130 66 1649 1681 902 906 33 5 165 0 0 0 0 1 0 1
227 129 102 371 380 362 398 10 37 370 1 0 0 0 1 1 1
352 129 50 1781 1786 497 518 6 22 132 0 0 0 0 1 0 1
1665 129 63 719 737 699 714 19 16 304 1 0 0 1 1 1 1
346 128 86 349 357 496 539 9 44 396 1 0 0 0 1 1 1
2207 128 66 1182 1207 887 901 26 15 390 1 0 0 0 1 1 1
2803 128 83 1683 1718 936 944 36 9 324 1 0 0 0 1 1 1
2662 125 57 1842 1860 925 935 19 11 209 0 0 0 0 1 1 1
3243 122 65 512 541 1008 1014 30 7 210 0 0 0 0 1 1 1
2574 120 46 1322 1338 918 928 17 11 187 0 0 0 0 1 0 1
1159 117 85 1131 1171 624 637 41 14 574 1 0 0 0 1 1 0
2379 115 50 67 87 901 912 21 12 252 0 0 0 0 1 1 1
2366 113 51 1532 1546 899 912 15 14 210 0 0 0 1 1 1 1
552 111 46 1769 1785 543 552 17 10 170 0 0 0 0 1 0 1
531 109 43 77 91 541 552 15 12 180 0 0 0 1 1 0 1
1671 109 79 610 646 701 716 37 16 592 1 0 0 0 1 1 0
3539 109 52 1770 1792 1048 1059 23 12 276 0 0 0 0 1 1 1
3440 108 39 272 286 1040 1048 15 9 135 0 0 0 0 1 0 1
2731 105 61 1648 1674 932 942 27 11 297 0 0 0 0 1 1 1
291 104 58 357 361 463 490 5 28 140 0 0 0 0 1 0 1
427 102 53 1220 1234 520 533 15 14 210 0 0 0 1 1 1 1
961 101 39 1069 1081 602 613 13 12 156 0 0 0 1 1 0 1
3716 98 45 227 241 1071 1079 15 9 135 0 0 0 0 1 0 1
889 97 58 983 1006 593 601 24 9 216 0 0 0 0 1 1 1
3730 96 61 1682 1696 1071 1079 15 9 135 0 0 0 0 1 0 1
1167 95 40 1097 1111 625 635 15 11 165 0 0 0 0 1 1 1
409 94 40 61 76 518 526 16 9 144 0 0 0 0 1 0 1
3339 93 40 1472 1486 1029 1036 15 8 120 0 0 0 0 1 0 1
1479 91 53 837 849 666 680 13 15 195 0 0 0 1 1 1 1
3249 91 38 467 482 1009 1014 16 6 96 0 0 0 0 1 0 1
2576 90 63 1382 1411 918 922 30 5 150 0 0 0 0 1 1 1
658 89 41 1742 1755 559 571 14 13 182 0 0 0 1 1 1 1
3519 89 38 452 462 1048 1059 11 12 132 0 0 0 1 1 0 1
1551 88 59 587 608 678 690 22 13 286 0 0 0 0 1 1 1
634 86 47 1722 1741 557 564 20 8 160 0 0 0 0 1 1 1
1321 86 66 1502 1536 645 647 35 3 105 0 0 0 0 1 0 1
2515 86 40 886 901 913 921 16 9 144 0 0 0 0 1 1 1
3241 86 43 89 106 1008 1014 18 7 126 0 0 0 0 1 0 1
3573 86 36 1007 1021 1053 1059 15 7 105 0 0 0 0 1 0 1
874 85 44 1372 1391 591 598 20 8 160 0 0 0 0 1 1 1
3310 84 76 0 20 1021 1039 21 19 399 1 0 0 1 1 1 0
351 83 55 1768 1776 497 515 9 19 171 0 0 0 0 1 1 1
3666 83 37 1247 1261 1065 1072 15 8 120 0 0 0 0 1 0 1
135 82 32 1583 1595 164 175 13 12 156 0 0 0 1 1 1 1
3198 82 59 827 856 1001 1005 30 5 150 0 0 0 0 1 1 1
2555 80 47 86 106 917 921 21 5 105 0 0 0 0 1 0 1
2220 79 48 977 994 888 896 18 9 162 0 0 0 0 1 1 1
2764 79 54 2 15 935 946 14 12 168 0 0 0 1 1 1 1
3164 79 36 677 691 991 997 15 7 105 0 0 0 0 1 0 1
2452 78 42 1004 1021 907 914 18 8 144 0 0 0 0 1 1 1
789 77 62 864 886 582 591 23 10 230 0 0 0 0 1 1 1
2573 77 36 1082 1096 918 924 15 7 105 0 0 0 0 1 0 1
1478 76 34 819 833 666 672 15 7 105 0 0 0 0 1 0 1
2441 76 34 32 46 907 912 15 6 90 0 0 0 0 1 0 1
2783 76 59 47 61 936 945 15 10 150 0 0 0 0 1 1 1
3393 76 34 1292 1306 1036 1042 15 7 105 0 0 0 0 1 0 1
1513 75 46 1184 1201 672 684 18 13 234 0 0 0 0 1 1 1
762 71 50 845 862 576 586 18 11 198 0 0 0 0 1 1 1
1297 71 31 1075 1087 642 648 13 7 91 0 0 0 0 1 0 1
791 70 49 1238 1242 582 608 5 27 135 0 0 0 0 1 1 1
2682 70 36 59 76 928 934 18 7 126 0 0 0 0 1 1 1
2308 69 42 56 66 896 910 11 15 165 0 0 0 0 1 1 1
3467 69 38 692 706 1042 1048 15 7 105 0 0 0 0 1 0 1
3718 68 32 382 391 1071 1079 10 9 90 0 0 0 1 1 0 1
255 67 58 377 380 407 449 4 43 172 0 0 0 0 1 1 1
293 67 51 1812 1816 463 485 5 23 115 0 0 0 0 1 1 1
1013 67 30 1114 1126 607 614 13 8 104 0 0 0 0 1 0 1
1322 66 52 1541 1568 645 647 28 3 84 0 0 0 0 1 0 1
3023 66 47 1813 1832 950 959 20 10 200 0 0 0 0 1 1 1
932 64 28 81 91 598 605 11 8 88 0 0 0 0 1 0 1
3386 64 42 122 136 1036 1042 15 7 105 0 0 0 0 1 0 1
764 63 41 1461 1478 576 584 18 9 162 0 0 0 0 1 1 1
2263 63 40 1457 1471 891 898 15 8 120 0 0 0 0 1 1 1
2475 63 38 1835 1853 910 913 19 4 76 0 0 0 0 1 0 1
3588 63 37 555 572 1055 1059 18 5 90 0 0 0 0 1 0 1
2654 61 60 1682 1711 924 926 30 3 90 0 0 0 0 1 0 1
2619 60 50 1447 1471 921 925 25 5 125 0 0 0 0 1 1 1
1751 59 39 350 355 736 755 6 20 120 0 0 0 0 1 1 1
2524 59 31 1862 1870 913 923 9 11 99 0 0 0 1 1 1 1
3729 58 29 1577 1588 1071 1075 12 5 60 0 0 0 0 1 0 1
3736 58 42 1818 1831 1071 1079 14 9 126 0 0 0 0 1 1 1
1473 57 40 1202 1219 665 673 18 9 162 0 0 0 0 1 1 1
1575 57 40 1194 1213 681 688 20 8 160 0 0 0 0 1 1 1
2176 57 40 1103 1126 883 886 24 4 96 0 0 0 0 1 1 1
3766 57 34 1427 1441 1076 1079 15 4 60 0 0 0 0 1 0 1
3670 55 39 1718 1728 1065 1079 11 15 165 0 0 0 0 1 1 1
1113 54 44 1122 1129 619 639 8 21 168 0 0 0 0 1 1 1
2393 54 39 557 571 902 907 15 6 90 0 0 0 0 1 1 1
3735 54 30 1792 1801 1071 1079 10 9 90 0 0 0 1 1 1 1
745 53 47 797 811 574 582 15 9 135 0 0 0 0 1 1 1
981 53 47 1327 1351 603 609 25 7 175 0 0 0 0 1 1 1
3213 53 30 932 944 1003 1008 13 6 78 0 0 0 0 1 0 1
1263 52 37 800 815 638 645 16 8 128 0 0 0 0 1 1 1
1576 51 34 1224 1239 681 687 16 7 112 0 0 0 0 1 1 1
1955 51 34 2 16 850 856 15 7 105 0 0 0 0 1 1 1
2527 51 33 167 181 914 918 15 5 75 0 0 0 0 1 0 1
2673 51 47 1387 1411 927 932 25 6 150 0 0 0 0 1 1 1
3684 51 32 572 586 1067 1070 15 4 60 0 0 0 0 1 0 1
164 50 23 1805 1816 183 188 12 6 72 0 0 0 0 1 0 1
187 50 35 1817 1834 200 206 18 7 126 0 0 0 0 1 1 1
2972 50 35 1592 1606 946 953 15 8 120 0 0 0 0 1 1 1
1125 49 33 1316 1323 620 632 8 13 104 0 0 0 0 1 1 1
1228 49 37 756 760 632 649 5 18 90 0 0 0 0 1 1 1
1808 48 39 521 539 764 769 19 6 114 0 0 0 0 1 1 1
909 47 33 62 76 595 598 15 4 60 0 0 0 0 1 0 1
1798 47 26 387 391 756 766 5 11 55 0 0 0 0 1 0 1
292 46 36 373 376 463 482 4 20 80 0 0 0 0 1 1 1
1813 46 32 407 421 767 770 15 4 60 0 0 0 0 1 0 1
1942 46 30 1457 1464 846 856 8 11 88 0 0 0 0 1 1 1
3534 46 36 1127 1141 1048 1053 15 6 90 0 0 0 0 1 1 1
1541 45 34 787 796 677 689 10 13 130 0 0 0 1 1 1 1
1730 45 31 407 421 724 728 15 5 75 0 0 0 0 1 1 1
2669 45 32 1871 1876 926 939 6 14 84 0 0 0 0 1 1 1
501 44 33 1241 1243 534 551 3 18 54 0 0 0 0 1 0 1
2227 44 33 1033 1051 889 892 19 4 76 0 0 0 0 1 1 1
2781 44 43 1500 1531 935 937 32 3 96 0 0 0 0 1 1 1
3140 44 26 722 725 981 991 4 11 44 0 0 0 0 1 0 1
3520 44 31 587 601 1048 1050 15 3 45 0 0 0 0 1 0 1
1932 43 32 1427 1441 845 848 15 4 60 0 0 0 0 1 0 1
3418 43 43 827 842 1037 1044 16 8 128 0 0 0 0 1 1 1
3739 43 26 1901 1909 1071 1079 9 9 81 0 0 0 1 1 1 1
122 42 23 1782 1792 146 151 11 6 66 0 0 0 0 1 0 1
540 42 34 1892 1906 541 551 15 11 165 0 0 0 0 1 1 1
886 42 25 1652 1661 592 597 10 6 60 0 0 0 0 1 0 1
928 42 35 1356 1371 597 601 16 5 80 0 0 0 0 1 1 1
1126 42 28 1333 1342 620 629 10 10 100 0 0 0 1 1 1 1
2204 42 30 887 901 887 890 15 4 60 0 0 0 0 1 0 1
2672 42 41 1342 1365 927 929 24 3 72 0 0 0 0 1 1 1
2407 41 28 1369 1381 902 907 13 6 78 0 0 0 0 1 1 1
2548 41 31 1517 1531 916 919 15 4 60 0 0 0 0 1 0 1
1403 40 25 1190 1193 654 665 4 12 48 0 0 0 0 1 0 1
1792 40 19 1472 1479 753 759 8 7 56 0 0 0 1 1 0 1
867 39 22 1162 1171 590 597 10 8 80 0 0 0 1 1 1 1
2483 39 34 902 916 911 915 15 5 75 0 0 0 0 1 1 1
3330 39 35 1427 1441 1026 1030 15 5 75 0 0 0 0 1 1 1
3390 39 33 407 421 1036 1041 15 6 90 0 0 0 0 1 1 1
3728 39 33 1532 1546 1071 1075 15 5 75 0 0 0 0 1 1 1
3749 39 25 1892 1899 1072 1079 8 8 64 0 0 0 1 1 0 1
1954 38 30 1397 1411 849 852 15 4 60 0 0 0 0 1 0 1
3211 38 30 902 913 1003 1008 12 6 72 0 0 0 0 1 1 1
1404 37 32 1194 1199 654 668 6 15 90 0 0 0 0 1 1 1
1580 37 32 838 850 682 692 13 11 143 0 0 0 1 1 1 1
1660 37 26 792 800 698 705 9 8 72 0 0 0 1 1 1 1
2043 37 29 1406 1415 868 877 10 10 100 0 0 0 1 1 1 1
3143 37 26 857 869 981 984 13 4 52 0 0 0 0 1 0 1
2173 36 28 902 916 883 885 15 3 45 0 0 0 0 1 0 1
2195 36 24 1005 1013 886 895 9 10 90 0 0 0 1 1 1 1
816 35 35 1622 1646 585 586 25 2 50 0 0 0 0 1 0 1
1389 35 30 907 923 653 656 17 4 68 0 0 0 0 1 1 1
1859 35 30 1427 1441 809 811 15 3 45 0 0 0 0 1 0 1
3366 35 32 452 466 1033 1036 15 4 60 0 0 0 0 1 1 1
3710 35 31 1277 1291 1070 1072 15 3 45 0 0 0 0 1 0 1
392 34 22 2 11 513 518 10 6 60 0 0 0 0 1 1 1
557 34 25 1709 1720 544 552 12 9 108 0 0 0 1 1 1 1
837 34 29 1226 1233 587 601 8 15 120 0 0 0 0 1 1 1
2562 34 20 761 766 917 924 6 8 48 0 0 0 1 1 0 1
3326 34 32 1367 1381 1025 1030 15 6 90 0 0 0 0 1 1 1
834 33 21 924 931 587 593 8 7 56 0 0 0 1 1 1 1
1274 33 30 242 256 640 642 15 3 45 0 0 0 0 1 0 1
1345 33 21 573 582 649 654 10 6 60 0 0 0 0 1 1 1
1879 33 30 257 271 834 836 15 3 45 0 0 0 0 1 0 1
2113 33 32 569 586 877 879 18 3 54 0 0 0 0 1 0 1
3260 33 30 1052 1066 1012 1014 15 3 45 0 0 0 0 1 0 1
3734 33 30 1775 1786 1071 1078 12 8 96 0 0 0 0 1 1 1
381 32 17 1181 1187 510 516 7 7 49 0 0 0 1 1 0 1
721 32 20 1712 1716 568 575 5 8 40 0 0 0 0 1 0 1
911 32 22 962 971 595 598 10 4 40 0 0 0 0 1 0 1
942 32 22 25 28 599 608 4 10 40 0 0 0 0 1 0 1
1421 32 21 563 571 656 659 9 4 36 0 0 0 0 1 0 1
2519 32 29 1127 1141 913 916 15 4 60 0 0 0 0 1 1 1
2812 32 25 124 133 938 943 10 6 60 0 0 0 0 1 1 1
3328 32 23 1276 1279 1026 1036 4 11 44 0 0 0 0 1 0 1
3771 32 30 1202 1216 1077 1079 15 3 45 0 0 0 0 1 0 1
347 31 27 1547 1558 496 502 12 7 84 0 0 0 0 1 1 1
398 31 20 1712 1720 514 519 9 6 54 0 0 0 0 1 1 1
636 31 29 1877 1891 557 559 15 3 45 0 0 0 0 1 0 1
1726 31 22 489 499 722 727 11 6 66 0 0 0 0 1 1 1
2084 31 19 1119 1126 874 878 8 5 40 0 0 0 0 1 0 1
2472 31 30 977 991 910 912 15 3 45 0 0 0 0 1 0 1
3086 31 20 1911 1919 961 965 9 5 45 0 0 0 0 1 0 1
615 30 17 1502 1506 553 560 5 8 40 0 0 0 0 1 0 1
800 30 26 1097 1111 583 586 15 4 60 0 0 0 0 1 1 1
1114 30 21 1162 1170 619 624 9 6 54 0 0 0 0 1 1 1
1996 30 17 1387 1392 857 862 6 6 36 0 0 0 1 1 0 1
2050 30 21 662 668 869 875 7 7 49 0 0 0 1 1 0 1
3042 30 17 1914 1919 952 957 6 6 36 0 0 0 1 1 0 1
3419 30 30 902 916 1037 1038 15 2 30 0 0 0 0 1 0 1
3536 30 30 1307 1321 1048 1049 15 2 30 0 0 0 0 1 0 1
382 29 27 1721 1736 510 513 16 4 64 0 0 0 0 1 1 1
1168 29 20 1247 1254 625 631 8 7 56 0 0 0 1 1 1 1
1280 29 22 868 880 640 642 13 3 39 0 0 0 0 1 0 1
2645 29 25 1798 1808 923 930 11 8 88 0 0 0 0 1 1 1
3055 29 22 1892 1901 954 958 10 5 50 0 0 0 0 1 1 1
676 28 28 677 696 562 563 20 2 40 0 0 0 0 1 0 1
1440 28 19 923 931 659 663 9 5 45 0 0 0 0 1 0 1
1856 28 17 1376 1383 808 811 8 4 32 0 0 0 0 1 0 1
2520 28 19 1472 1480 913 917 9 5 45 0 0 0 0 1 0 1
127 27 16 1772 1776 154 159 5 6 30 0 0 0 1 1 0 1
224 27 27 380 381 351 368 2 18 36 0 0 0 0 1 0 1
605 27 24 344 346 552 563 3 12 36 0 0 0 0 1 0 1
1931 27 20 419 429 845 848 11 4 44 0 0 0 0 1 0 1
1960 27 27 1367 1385 850 852 19 3 57 0 0 0 0 1 1 1
1970 27 20 426 435 854 858 10 5 50 0 0 0 0 1 1 1
2598 27 17 32 38 920 924 7 5 35 0 0 0 0 1 0 1
3318 27 27 1142 1156 1024 1025 15 2 30 0 0 0 0 1 0 1
1035 26 17 1171 1176 609 616 6 8 48 0 0 0 1 1 1 1
1247 26 21 414 425 636 639 12 4 48 0 0 0 0 1 1 1
1754 26 19 428 436 738 743 9 6 54 0 0 0 0 1 1 1
2516 26 26 1067 1081 913 915 15 3 45 0 0 0 0 1 1 1
965 25 17 1298 1302 602 609 5 8 40 0 0 0 0 1 0 1
1286 25 17 1704 1711 640 644 8 5 40 0 0 0 0 1 0 1
1317 25 19 1480 1489 644 647 10 4 40 0 0 0 0 1 0 1
1347 25 19 807 811 649 656 5 8 40 0 0 0 0 1 0 1
1454 25 17 801 806 662 667 6 6 36 0 0 0 1 1 0 1
1632 25 20 802 811 689 694 10 6 60 0 0 0 0 1 1 1
1836 25 17 1277 1281 782 788 5 7 35 0 0 0 0 1 0 1
1122 24 18 760 768 620 625 9 6 54 0 0 0 0 1 1 1
1397 24 16 739 745 654 659 7 6 42 0 0 0 1 1 1 1
1901 24 18 249 256 840 842 8 3 24 0 0 0 0 1 0 1
2434 24 15 898 901 905 911 4 7 28 0 0 0 0 1 0 1
3030 24 24 1517 1531 951 954 15 4 60 0 0 0 0 1 1 1
1123 23 16 792 796 620 625 5 6 30 0 0 0 1 1 0 1
1536 23 23 1217 1231 676 677 15 2 30 0 0 0 0 1 0 1
2741 23 20 1462 1471 933 936 10 4 40 0 0 0 0 1 1 1
2786 23 22 102 112 936 942 11 7 77 0 0 0 0 1 1 1
264 22 14 1532 1537 432 435 6 4 24 0 0 0 0 1 0 1
575 22 22 1907 1919 547 548 13 2 26 0 0 0 0 1 0 1
642 22 15 731 736 558 561 6 4 24 0 0 0 0 1 0 1
1332 22 13 1026 1030 646 650 5 5 25 0 0 0 1 1 0 1
3738 22 18 1842 1846 1071 1079 5 9 45 0 0 0 0 1 1 1
265 21 17 1547 1549 432 440 3 9 27 0 0 0 0 1 0 1
1076 21 15 1147 1154 614 618 8 5 40 0 0 0 0 1 1 1
1082 21 21 1347 1360 615 616 14 2 28 0 0 0 0 1 0 1
1191 21 20 257 268 629 634 12 6 72 0 0 0 0 1 1 1
1227 21 18 744 751 632 635 8 4 32 0 0 0 0 1 0 1
1358 21 18 977 985 650 653 9 4 36 0 0 0 0 1 1 1
2117 21 16 632 639 877 879 8 3 24 0 0 0 0 1 0 1
2359 21 20 1008 1021 899 901 14 3 42 0 0 0 0 1 1 1
2396 21 17 692 699 902 905 8 4 32 0 0 0 0 1 0 1
2554 21 16 10 16 917 921 7 5 35 0 0 0 0 1 1 1
2734 21 16 78 84 933 938 7 6 42 0 0 0 1 1 1 1
3417 21 19 727 736 1037 1041 10 5 50 0 0 0 0 1 1 1
485 20 20 1862 1865 530 541 4 12 48 0 0 0 0 1 1 1
494 20 14 69 73 532 535 5 4 20 0 0 0 1 1 0 1
743 20 15 1478 1485 573 575 8 3 24 0 0 0 0 1 0 1
962 20 15 1220 1223 602 609 4 8 32 0 0 0 0 1 0 1
1111 20 14 857 862 619 624 6 6 36 0 0 0 1 1 1 1
1233 20 14 1262 1266 632 635 5 4 20 0 0 0 1 1 0 1
1327 20 15 482 487 646 650 6 5 30 0 0 0 1 1 0 1
2254 20 14 881 886 891 894 6 4 24 0 0 0 0 1 0 1
2416 20 15 419 421 903 909 3 7 21 0 0 0 0 1 0 1
2429 20 19 131 141 905 908 11 4 44 0 0 0 0 1 1 1
2657 20 20 116 133 925 927 18 3 54 0 0 0 0 1 1 1
236 19 17 1889 1896 386 390 8 5 40 0 0 0 0 1 1 1
710 19 18 1102 1107 566 574 6 9 54 0 0 0 0 1 1 1
797 19 19 819 832 583 587 14 5 70 0 0 0 0 1 1 1
912 19 19 1081 1089 595 597 9 3 27 0 0 0 0 1 0 1
931 19 13 54 59 598 602 6 5 30 0 0 0 1 1 0 1
1253 19 12 1302 1306 636 640 5 5 25 0 0 0 1 1 0 1
2137 19 15 466 471 879 884 6 6 36 0 0 0 1 1 1 1
2532 19 19 1097 1111 914 915 15 2 30 0 0 0 0 1 0 1
2955 19 19 1502 1516 945 946 15 2 30 0 0 0 0 1 0 1
3022 19 16 1692 1699 950 955 8 6 48 0 0 0 1 1 1 1
3074 19 15 1802 1808 958 961 7 4 28 0 0 0 0 1 0 1
309 18 13 1500 1505 477 480 6 4 24 0 0 0 0 1 0 1
324 18 16 1514 1516 485 492 3 8 24 0 0 0 0 1 0 1
1273 18 15 167 174 640 642 8 3 24 0 0 0 0 1 0 1
1349 18 13 1193 1197 649 653 5 5 25 0 0 0 1 1 0 1
1423 18 17 1314 1321 656 658 8 3 24 0 0 0 0 1 0 1
1446 18 13 1268 1274 660 664 7 5 35 0 0 0 0 1 1 1
1644 18 13 906 912 691 693 7 3 21 0 0 0 0 1 0 1
2216 18 16 686 691 888 894 6 7 42 0 0 0 1 1 1 1
2328 18 13 482 486 897 901 5 5 25 0 0 0 1 1 0 1
2411 18 18 1622 1633 902 905 12 4 48 0 0 0 0 1 1 1
2478 18 14 160 166 911 913 7 3 21 0 0 0 0 1 0 1
3101 18 16 1862 1869 969 973 8 5 40 0 0 0 0 1 1 1
312 17 13 1522 1527 479 482 6 4 24 0 0 0 0 1 0 1
360 17 14 1181 1184 501 507 4 7 28 0 0 0 0 1 0 1
655 17 17 1241 1241 559 575 1 17 17 0 0 0 0 1 0 1
1036 17 12 1182 1186 609 613 5 5 25 0 0 0 1 1 0 1
1038 17 17 1202 1216 609 610 15 2 30 0 0 0 0 1 1 1
1248 17 14 449 454 636 640 6 5 30 0 0 0 1 1 1 1
1344 17 14 1322 1325 648 653 4 6 24 0 0 0 0 1 0 1
1834 17 15 1247 1253 778 781 7 4 28 0 0 0 0 1 0 1
1843 17 12 446 451 786 789 6 4 24 0 0 0 0 1 0 1
2092 17 12 1377 1381 875 878 5 4 20 0 0 0 1 1 0 1
2747 17 17 107 115 934 935 9 2 18 0 0 0 0 1 0 1
