# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
50 71 68 56 65 524 540 10 17 170 0 0 0 0 1 1 1
282 71 27 615 625 738 745 11 8 88 0 0 0 0 1 0 1
308 68 46 242 261 747 759 20 13 260 0 0 0 0 1 1 1
208 62 24 962 969 710 719 8 10 80 0 0 0 1 1 0 1
173 60 27 634 644 685 692 11 8 88 0 0 0 0 1 0 1
219 58 28 532 544 716 720 13 5 65 0 0 0 0 1 0 1
52 54 44 39 48 525 541 10 17 170 0 0 0 0 1 1 1
162 54 36 1913 1919 679 697 7 19 133 0 0 0 0 1 1 1
178 52 34 1173 1187 686 691 15 6 90 0 0 0 0 1 1 1
250 51 24 915 925 730 735 11 6 66 0 0 0 0 1 0 1
253 50 25 949 960 731 735 12 5 60 0 0 0 0 1 0 1
287 46 24 473 483 739 744 11 6 66 0 0 0 0 1 0 1
248 43 26 271 276 730 740 6 11 66 0 0 0 0 1 0 1
81 39 23 1822 1829 544 551 8 8 64 0 0 0 1 1 0 1
231 38 21 674 683 723 727 10 5 50 0 0 0 0 1 0 1
210 37 20 452 458 711 717 7 7 49 0 0 0 1 1 0 1
57 34 32 73 80 527 539 8 13 104 0 0 0 0 1 1 1
330 33 30 1696 1712 773 776 17 4 68 0 0 0 0 1 1 1
144 29 17 1176 1181 668 674 6 7 42 0 0 0 1 1 0 1
343 29 16 18 23 1074 1079 6 6 36 0 0 0 1 1 0 1
229 25 16 1167 1173 721 725 7 5 35 0 0 0 0 1 0 1
251 25 19 255 259 731 741 5 11 55 0 0 0 0 1 1 1
69 20 20 0 1 535 544 2 10 20 0 0 0 0 1 0 1
201 18 12 45 48 706 710 4 5 20 0 0 0 1 1 0 1
230 18 18 260 267 723 730 8 8 64 0 0 0 1 1 1 1
237 17 15 248 251 725 732 4 8 32 0 0 0 0 1 1 1
331 16 16 1723 1738 773 773 16 1 16 0 0 0 0 1 0 1
199 15 12 1136 1139 702 706 4 5 20 0 0 0 1 1 0 1
204 15 15 255 262 710 713 8 4 32 0 0 0 0 1 1 1
280 15 13 243 246 738 744 4 7 28 0 0 0 0 1 1 1
151 11 11 782 784 671 677 3 7 21 0 0 0 0 1 1 1
150 10 10 682 686 671 672 5 2 10 0 0 0 0 1 0 1
191 10 10 1150 1152 693 698 3 6 18 0 0 0 0 1 1 1
55 9 9 19 19 527 535 1 9 9 0 0 0 0 1 0 1
146 9 9 1673 1677 669 673 5 5 25 0 0 0 1 1 1 1
116 8 7 1894 1897 624 626 4 3 12 0 0 0 1 1 0 1
298 8 8 257 259 742 746 3 5 15 0 0 0 0 1 1 1
169 6 6 1168 1170 683 685 3 3 9 0 0 0 1 1 0 1
329 6 6 873 878 765 765 6 1 6 0 0 0 0 1 0 1
198 5 5 0 1 697 699 2 3 6 0 0 0 0 1 0 1
240 5 5 270 271 726 729 2 4 8 0 0 0 0 1 0 1
86 4 4 0 1 548 549 2 2 4 0 0 0 1 1 0 1
114 4 4 1764 1765 619 621 2 3 6 0 0 0 0 1 0 1
115 4 4 1867 1867 623 626 1 4 4 0 0 0 0 1 0 1
133 4 4 1857 1859 653 654 3 2 6 0 0 0 0 1 0 1
164 4 4 1173 1174 680 681 2 2 4 0 0 0 1 1 0 1
181 4 4 147 147 687 690 1 4 4 0 0 0 0 1 0 1
254 4 4 1068 1069 731 733 2 3 6 0 0 0 0 1 0 1
77 3 3 1795 1796 542 543 2 2 4 0 0 0 1 1 0 1
119 3 3 1898 1899 627 628 2 2 4 0 0 0 1 1 0 1
172 3 3 141 143 685 685 3 1 3 0 0 0 0 1 0 1
195 3 3 1888 1889 695 696 2 2 4 0 0 0 1 1 0 1
272 3 3 565 565 735 737 1 3 3 0 0 0 0 1 0 1
286 3 3 285 287 739 739 3 1 3 0 0 0 0 1 0 1
54 2 2 75 75 525 526 1 2 2 0 0 0 0 1 0 1
98 2 2 1796 1797 553 553 2 1 2 0 0 0 0 1 0 1
120 2 2 1887 1887 632 633 1 2 2 0 0 0 0 1 0 1
122 2 2 1892 1893 640 640 2 1 2 0 0 0 0 1 0 1
129 2 2 1867 1867 646 647 1 2 2 0 0 0 0 1 0 1
131 2 2 1872 1873 650 650 2 1 2 0 0 0 0 1 0 1
176 2 2 145 146 686 686 2 1 2 0 0 0 0 1 0 1
300 2 2 280 281 742 742 2 1 2 0 0 0 0 1 0 1
51 1 1 76 76 524 524 1 1 1 0 0 0 1 1 0 1
72 1 1 81 81 536 536 1 1 1 0 0 0 1 1 0 1
90 1 1 1848 1848 548 548 1 1 1 0 0 0 1 1 0 1
95 1 1 1880 1880 550 550 1 1 1 0 0 0 1 1 0 1
97 1 1 1817 1817 551 551 1 1 1 0 0 0 1 1 0 1
99 1 1 1891 1891 554 554 1 1 1 0 0 0 1 1 0 1
113 1 1 1388 1388 617 617 1 1 1 0 0 0 1 1 0 1
130 1 1 1875 1875 648 648 1 1 1 0 0 0 1 1 0 1
132 1 1 1864 1864 652 652 1 1 1 0 0 0 1 1 0 1
134 1 1 1862 1862 653 653 1 1 1 0 0 0 1 1 0 1
135 1 1 1856 1856 655 655 1 1 1 0 0 0 1 1 0 1
140 1 1 680 680 667 667 1 1 1 0 0 0 1 1 0 1
142 1 1 1136 1136 667 667 1 1 1 0 0 0 1 1 0 1
143 1 1 1148 1148 667 667 1 1 1 0 0 0 1 1 0 1
147 1 1 1678 1678 669 669 1 1 1 0 0 0 1 1 0 1
154 1 1 1175 1175 675 675 1 1 1 0 0 0 1 1 0 1
156 1 1 1174 1174 676 676 1 1 1 0 0 0 1 1 0 1
157 1 1 1667 1667 676 676 1 1 1 0 0 0 1 1 0 1
160 1 1 1669 1669 678 678 1 1 1 0 0 0 1 1 0 1
167 1 1 1681 1681 681 681 1 1 1 0 0 0 1 1 0 1
171 1 1 137 137 685 685 1 1 1 0 0 0 1 1 0 1
185 1 1 0 0 690 690 1 1 1 0 0 0 1 1 0 1
187 1 1 146 146 691 691 1 1 1 0 0 0 1 1 0 1
188 1 1 1454 1454 691 691 1 1 1 0 0 0 1 1 0 1
197 1 1 772 772 696 696 1 1 1 0 0 0 1 1 0 1
202 1 1 270 270 709 709 1 1 1 0 0 0 1 1 0 1
206 1 1 287 287 710 710 1 1 1 0 0 0 1 1 0 1
220 1 1 253 253 717 717 1 1 1 0 0 0 1 1 0 1
225 1 1 459 459 719 719 1 1 1 0 0 0 1 1 0 1
228 1 1 252 252 721 721 1 1 1 0 0 0 1 1 0 1
234 1 1 268 268 724 724 1 1 1 0 0 0 1 1 0 1
256 1 1 285 285 732 732 1 1 1 0 0 0 1 1 0 1
261 1 1 561 561 733 733 1 1 1 0 0 0 1 1 0 1
263 1 1 265 265 734 734 1 1 1 0 0 0 1 1 0 1
264 1 1 287 287 734 734 1 1 1 0 0 0 1 1 0 1
267 1 1 564 564 734 734 1 1 1 0 0 0 1 1 0 1
268 1 1 1062 1062 734 734 1 1 1 0 0 0 1 1 0 1
299 1 1 270 270 742 742 1 1 1 0 0 0 1 1 0 1
302 1 1 279 279 743 743 1 1 1 0 0 0 1 1 0 1
313 1 1 383 383 752 752 1 1 1 0 0 0 1 1 0 1
314 1 1 277 277 753 753 1 1 1 0 0 0 1 1 0 1
315 1 1 276 276 754 754 1 1 1 0 0 0 1 1 0 1
317 1 1 273 273 757 757 1 1 1 0 0 0 1 1 0 1
321 1 1 268 268 759 759 1 1 1 0 0 0 1 1 0 1
325 1 1 701 701 762 762 1 1 1 0 0 0 1 1 0 1
332 1 1 1687 1687 774 774 1 1 1 0 0 0 1 1 0 1
334 1 1 1722 1722 774 774 1 1 1 0 0 0 1 1 0 1
335 1 1 1043 1043 775 775 1 1 1 0 0 0 1 1 0 1
337 1 1 1041 1041 776 776 1 1 1 0 0 0 1 1 0 1
