# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
115 7 7 683 687 809 811 4 2 8 0 0 0 0 1 0 1
163 7 7 636 638 828 830 2 2 4 0 0 0 1 1 0 1
16 6 6 1614 1616 625 627 2 2 4 0 0 0 1 1 0 1
140 6 6 639 641 821 824 2 3 6 0 0 0 0 1 0 1
146 6 6 626 628 824 825 2 1 2 0 0 0 0 1 0 1
176 6 6 576 578 835 838 2 3 6 0 0 0 0 1 0 1
144 5 5 605 607 824 826 2 2 4 0 0 0 1 1 0 1
161 5 5 768 771 827 828 3 1 3 0 0 0 0 1 0 1
191 5 5 734 738 844 844 4 0 0 0 0 0 0 1 0 0
100 4 4 717 719 802 803 2 1 2 0 0 0 0 1 0 1
53 3 3 1238 1238 725 727 0 2 0 0 0 0 0 1 0 0
123 3 3 660 661 812 813 1 1 1 0 0 0 1 1 0 1
130 3 3 664 665 815 816 1 1 1 0 0 0 1 1 0 1
142 3 3 645 646 822 823 1 1 1 0 0 0 1 1 0 1
153 3 3 772 773 825 826 1 1 1 0 0 0 1 1 0 1
157 3 3 631 632 826 827 1 1 1 0 0 0 1 1 0 1
169 3 3 768 769 831 832 1 1 1 0 0 0 1 1 0 1
177 3 3 582 584 835 835 2 0 0 0 0 0 0 1 0 0
178 3 3 596 598 835 835 2 0 0 0 0 0 0 1 0 0
187 3 3 532 534 842 842 2 0 0 0 0 0 0 1 0 0
192 3 3 351 352 997 998 1 1 1 0 0 0 1 1 0 1
54 2 2 1234 1234 727 728 0 1 0 0 0 0 0 1 0 0
81 2 2 772 773 788 788 1 0 0 0 0 0 0 1 0 0
85 2 2 730 731 791 791 1 0 0 0 0 0 0 1 0 0
109 2 2 843 844 805 805 1 0 0 0 0 0 0 1 0 0
113 2 2 714 715 806 806 1 0 0 0 0 0 0 1 0 0
124 2 2 688 688 812 813 0 1 0 0 0 0 0 1 0 0
170 2 2 629 630 832 832 1 0 0 0 0 0 0 1 0 0
183 2 2 742 743 839 839 1 0 0 0 0 0 0 1 0 0
52 1 1 1237 1237 723 723 0 0 0 0 0 0 1 1 0 0
76 1 1 747 747 785 785 0 0 0 0 0 0 1 1 0 0
77 1 1 433 433 786 786 0 0 0 0 0 0 1 1 0 0
78 1 1 746 746 786 786 0 0 0 0 0 0 1 1 0 0
82 1 1 744 744 789 789 0 0 0 0 0 0 1 1 0 0
83 1 1 760 760 790 790 0 0 0 0 0 0 1 1 0 0
87 1 1 726 726 795 795 0 0 0 0 0 0 1 1 0 0
88 1 1 1169 1169 795 795 0 0 0 0 0 0 1 1 0 0
90 1 1 739 739 797 797 0 0 0 0 0 0 1 1 0 0
93 1 1 738 738 798 798 0 0 0 0 0 0 1 1 0 0
95 1 1 721 721 799 799 0 0 0 0 0 0 1 1 0 0
96 1 1 725 725 799 799 0 0 0 0 0 0 1 1 0 0
98 1 1 730 730 800 800 0 0 0 0 0 0 1 1 0 0
99 1 1 739 739 801 801 0 0 0 0 0 0 1 1 0 0
116 1 1 845 845 809 809 0 0 0 0 0 0 1 1 0 0
117 1 1 647 647 810 810 0 0 0 0 0 0 1 1 0 0
118 1 1 654 654 810 810 0 0 0 0 0 0 1 1 0 0
120 1 1 712 712 810 810 0 0 0 0 0 0 1 1 0 0
122 1 1 663 663 811 811 0 0 0 0 0 0 1 1 0 0
132 1 1 624 624 816 816 0 0 0 0 0 0 1 1 0 0
138 1 1 678 678 820 820 0 0 0 0 0 0 1 1 0 0
141 1 1 676 676 821 821 0 0 0 0 0 0 1 1 0 0
148 1 1 778 778 824 824 0 0 0 0 0 0 1 1 0 0
165 1 1 767 767 828 828 0 0 0 0 0 0 1 1 0 0
172 1 1 600 600 833 833 0 0 0 0 0 0 1 1 0 0
174 1 1 640 640 833 833 0 0 0 0 0 0 1 1 0 0
175 1 1 594 594 834 834 0 0 0 0 0 0 1 1 0 0
180 1 1 554 554 836 836 0 0 0 0 0 0 1 1 0 0
182 1 1 617 617 838 838 0 0 0 0 0 0 1 1 0 0
184 1 1 590 590 840 840 0 0 0 0 0 0 1 1 0 0
185 1 1 610 610 840 840 0 0 0 0 0 0 1 1 0 0
186 1 1 740 740 841 841 0 0 0 0 0 0 1 1 0 0
189 1 1 577 577 842 842 0 0 0 0 0 0 1 1 0 0
