# label area perimeter xmin xmax ymin ymax
1 393 191 1480 1516 632 668
17 6 6 1362 1365 716 717
18 5 5 1373 1377 717 717
19 22 20 797 805 725 728
21 4 4 861 862 726 727
22 1 1 823 823 727 727
23 1 1 999 999 735 735
24 104 44 775 795 1071 1078
29 10 10 17 22 1077 1078
30 353 353 28 204 1077 1078
31 1122 1122 209 769 1077 1078
