# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
519 15 13 381 385 1075 1079 4 4 16 0 0 0 1 1 0 1
18 14 12 1205 1208 723 727 3 4 12 0 0 0 1 1 0 1
385 14 10 406 410 992 995 4 3 12 0 0 0 1 1 0 1
33 12 10 831 835 767 769 4 2 8 0 0 0 0 1 0 1
20 11 10 1014 1019 739 741 5 2 10 0 0 0 0 1 0 1
118 10 10 453 458 878 879 5 1 5 0 0 0 0 1 0 1
126 10 10 367 372 881 884 5 3 15 0 0 0 0 1 0 1
143 9 9 685 689 886 887 4 1 4 0 0 0 0 1 0 1
185 9 8 278 281 906 909 3 3 9 0 0 0 1 1 0 1
155 8 8 630 633 892 894 3 2 6 0 0 0 0 1 0 1
240 8 7 175 178 933 936 3 3 9 0 0 0 1 1 0 1
296 8 7 149 152 953 955 3 2 6 0 0 0 0 1 0 1
381 8 8 359 361 990 994 2 4 8 0 0 0 0 1 0 1
522 8 8 374 377 1077 1079 3 2 6 0 0 0 0 1 0 1
47 7 7 754 757 784 786 3 2 6 0 0 0 0 1 0 1
209 7 6 281 283 912 914 2 2 4 0 0 0 1 1 0 1
217 7 7 252 255 916 917 3 1 3 0 0 0 0 1 0 1
330 7 6 413 415 965 967 2 2 4 0 0 0 1 1 0 1
349 7 7 418 421 977 979 3 2 6 0 0 0 0 1 0 1
382 7 7 456 459 990 993 3 3 9 0 0 0 1 1 0 1
414 7 7 403 405 1009 1011 2 2 4 0 0 0 1 1 0 1
150 6 6 615 617 889 890 2 1 2 0 0 0 0 1 0 1
335 6 6 454 455 966 968 1 2 2 0 0 0 0 1 0 1
352 6 6 459 460 979 982 1 3 3 0 0 0 0 1 0 1
455 6 6 387 388 1039 1043 1 4 4 0 0 0 0 1 0 1
39 5 5 787 789 775 777 2 2 4 0 0 0 1 1 0 1
154 5 5 611 614 892 893 3 1 3 0 0 0 0 1 0 1
184 5 5 647 648 905 907 1 2 2 0 0 0 0 1 0 1
192 5 5 622 623 907 909 1 2 2 0 0 0 0 1 0 1
271 5 5 614 618 942 942 4 0 0 0 0 0 0 1 0 0
273 5 5 146 147 943 945 1 2 2 0 0 0 0 1 0 1
342 5 5 89 89 971 975 0 4 0 0 0 0 0 1 0 0
410 5 5 380 382 1005 1007 2 2 4 0 0 0 1 1 0 1
413 5 5 388 389 1008 1011 1 3 3 0 0 0 0 1 0 1
44 4 4 758 760 781 782 2 1 2 0 0 0 0 1 0 1
163 4 4 628 628 896 899 0 3 0 0 0 0 0 1 0 0
180 4 4 283 286 905 905 3 0 0 0 0 0 0 1 0 0
182 4 4 587 589 905 906 2 1 2 0 0 0 0 1 0 1
186 4 4 606 609 906 906 3 0 0 0 0 0 0 1 0 0
190 4 4 345 346 907 909 1 2 2 0 0 0 0 1 0 1
307 4 4 453 454 959 961 1 2 2 0 0 0 0 1 0 1
364 4 4 471 474 982 982 3 0 0 0 0 0 0 1 0 0
403 4 4 401 403 1002 1003 2 1 2 0 0 0 0 1 0 1
424 4 4 443 443 1013 1016 0 3 0 0 0 0 0 1 0 0
477 4 4 224 225 1051 1053 1 2 2 0 0 0 0 1 0 1
480 4 4 189 190 1053 1055 1 2 2 0 0 0 0 1 0 1
494 4 4 382 383 1058 1059 1 1 1 0 0 0 1 1 0 1
501 4 4 251 251 1063 1066 0 3 0 0 0 0 0 1 0 0
524 4 4 156 159 1079 1079 3 0 0 0 0 0 0 1 0 0
2 3 3 50 51 588 589 1 1 1 0 0 0 1 1 0 1
40 3 3 793 794 775 776 1 1 1 0 0 0 1 1 0 1
46 3 3 772 773 781 782 1 1 1 0 0 0 1 1 0 1
111 3 3 666 667 874 875 1 1 1 0 0 0 1 1 0 1
165 3 3 606 607 897 898 1 1 1 0 0 0 1 1 0 1
174 3 3 285 287 901 901 2 0 0 0 0 0 0 1 0 0
251 3 3 514 515 936 937 1 1 1 0 0 0 1 1 0 1
308 3 3 529 531 959 959 2 0 0 0 0 0 0 1 0 0
314 3 3 141 143 961 961 2 0 0 0 0 0 0 1 0 0
358 3 3 469 470 980 981 1 1 1 0 0 0 1 1 0 1
389 3 3 522 524 993 993 2 0 0 0 0 0 0 1 0 0
393 3 3 453 454 998 999 1 1 1 0 0 0 1 1 0 1
405 3 3 388 390 1003 1003 2 0 0 0 0 0 0 1 0 0
427 3 3 411 413 1014 1014 2 0 0 0 0 0 0 1 0 0
492 3 3 341 343 1058 1058 2 0 0 0 0 0 0 1 0 0
498 3 3 224 226 1062 1062 2 0 0 0 0 0 0 1 0 0
512 3 3 355 356 1069 1070 1 1 1 0 0 0 1 1 0 1
1 2 2 47 47 585 586 0 1 0 0 0 0 0 1 0 0
5 2 2 1457 1457 651 652 0 1 0 0 0 0 0 1 0 0
42 2 2 782 783 778 778 1 0 0 0 0 0 0 1 0 0
57 2 2 536 537 846 846 1 0 0 0 0 0 0 1 0 0
66 2 2 544 545 850 850 1 0 0 0 0 0 0 1 0 0
104 2 2 470 470 872 873 0 1 0 0 0 0 0 1 0 0
117 2 2 408 408 878 879 0 1 0 0 0 0 0 1 0 0
158 2 2 621 622 893 893 1 0 0 0 0 0 0 1 0 0
160 2 2 324 324 895 896 0 1 0 0 0 0 0 1 0 0
161 2 2 307 308 896 896 1 0 0 0 0 0 0 1 0 0
178 2 2 296 297 904 904 1 0 0 0 0 0 0 1 0 0
210 2 2 558 559 912 912 1 0 0 0 0 0 0 1 0 0
214 2 2 594 595 913 913 1 0 0 0 0 0 0 1 0 0
232 2 2 275 276 927 927 1 0 0 0 0 0 0 1 0 0
234 2 2 534 535 928 928 1 0 0 0 0 0 0 1 0 0
235 2 2 527 527 929 930 0 1 0 0 0 0 0 1 0 0
237 2 2 614 614 930 931 0 1 0 0 0 0 0 1 0 0
270 2 2 588 589 942 942 1 0 0 0 0 0 0 1 0 0
288 2 2 198 199 949 949 1 0 0 0 0 0 0 1 0 0
289 2 2 586 587 949 949 1 0 0 0 0 0 0 1 0 0
305 2 2 152 153 958 958 1 0 0 0 0 0 0 1 0 0
316 2 2 155 156 962 962 1 0 0 0 0 0 0 1 0 0
320 2 2 460 461 963 963 1 0 0 0 0 0 0 1 0 0
328 2 2 136 137 965 965 1 0 0 0 0 0 0 1 0 0
336 2 2 505 506 966 966 1 0 0 0 0 0 0 1 0 0
341 2 2 498 499 970 970 1 0 0 0 0 0 0 1 0 0
343 2 2 397 397 972 973 0 1 0 0 0 0 0 1 0 0
353 2 2 409 410 980 980 1 0 0 0 0 0 0 1 0 0
375 2 2 401 402 986 986 1 0 0 0 0 0 0 1 0 0
401 2 2 391 392 1002 1002 1 0 0 0 0 0 0 1 0 0
415 2 2 412 412 1009 1010 0 1 0 0 0 0 0 1 0 0
416 2 2 581 582 1009 1009 1 0 0 0 0 0 0 1 0 0
417 2 2 381 381 1010 1011 0 1 0 0 0 0 0 1 0 0
447 2 2 433 433 1027 1028 0 1 0 0 0 0 0 1 0 0
451 2 2 233 233 1034 1035 0 1 0 0 0 0 0 1 0 0
465 2 2 231 232 1046 1046 1 0 0 0 0 0 0 1 0 0
499 2 2 223 223 1063 1064 0 1 0 0 0 0 0 1 0 0
504 2 2 243 243 1064 1065 0 1 0 0 0 0 0 1 0 0
513 2 2 176 177 1071 1071 1 0 0 0 0 0 0 1 0 0
516 2 2 358 359 1072 1072 1 0 0 0 0 0 0 1 0 0
526 2 2 363 364 1079 1079 1 0 0 0 0 0 0 1 0 0
3 1 1 1447 1447 626 626 0 0 0 0 0 0 1 1 0 0
4 1 1 1434 1434 640 640 0 0 0 0 0 0 1 1 0 0
26 1 1 833 833 760 760 0 0 0 0 0 0 1 1 0 0
28 1 1 828 828 761 761 0 0 0 0 0 0 1 1 0 0
29 1 1 836 836 761 761 0 0 0 0 0 0 1 1 0 0
30 1 1 827 827 762 762 0 0 0 0 0 0 1 1 0 0
43 1 1 775 775 779 779 0 0 0 0 0 0 1 1 0 0
53 1 1 542 542 845 845 0 0 0 0 0 0 1 1 0 0
68 1 1 546 546 851 851 0 0 0 0 0 0 1 1 0 0
72 1 1 709 709 853 853 0 0 0 0 0 0 1 1 0 0
75 1 1 462 462 855 855 0 0 0 0 0 0 1 1 0 0
78 1 1 444 444 857 857 0 0 0 0 0 0 1 1 0 0
79 1 1 689 689 857 857 0 0 0 0 0 0 1 1 0 0
95 1 1 467 467 867 867 0 0 0 0 0 0 1 1 0 0
96 1 1 663 663 869 869 0 0 0 0 0 0 1 1 0 0
99 1 1 666 666 870 870 0 0 0 0 0 0 1 1 0 0
109 1 1 690 690 873 873 0 0 0 0 0 0 1 1 0 0
122 1 1 698 698 879 879 0 0 0 0 0 0 1 1 0 0
128 1 1 451 451 881 881 0 0 0 0 0 0 1 1 0 0
139 1 1 629 629 884 884 0 0 0 0 0 0 1 1 0 0
142 1 1 626 626 886 886 0 0 0 0 0 0 1 1 0 0
147 1 1 684 684 888 888 0 0 0 0 0 0 1 1 0 0
162 1 1 605 605 896 896 0 0 0 0 0 0 1 1 0 0
164 1 1 657 657 896 896 0 0 0 0 0 0 1 1 0 0
168 1 1 583 583 899 899 0 0 0 0 0 0 1 1 0 0
173 1 1 639 639 900 900 0 0 0 0 0 0 1 1 0 0
175 1 1 354 354 902 902 0 0 0 0 0 0 1 1 0 0
176 1 1 604 604 902 902 0 0 0 0 0 0 1 1 0 0
177 1 1 280 280 904 904 0 0 0 0 0 0 1 1 0 0
179 1 1 361 361 904 904 0 0 0 0 0 0 1 1 0 0
181 1 1 360 360 905 905 0 0 0 0 0 0 1 1 0 0
187 1 1 639 639 906 906 0 0 0 0 0 0 1 1 0 0
189 1 1 654 654 906 906 0 0 0 0 0 0 1 1 0 0
195 1 1 338 338 908 908 0 0 0 0 0 0 1 1 0 0
203 1 1 598 598 909 909 0 0 0 0 0 0 1 1 0 0
208 1 1 586 586 910 910 0 0 0 0 0 0 1 1 0 0
213 1 1 557 557 913 913 0 0 0 0 0 0 1 1 0 0
216 1 1 637 637 915 915 0 0 0 0 0 0 1 1 0 0
218 1 1 283 283 918 918 0 0 0 0 0 0 1 1 0 0
220 1 1 632 632 918 918 0 0 0 0 0 0 1 1 0 0
221 1 1 633 633 919 919 0 0 0 0 0 0 1 1 0 0
222 1 1 539 539 920 920 0 0 0 0 0 0 1 1 0 0
223 1 1 628 628 921 921 0 0 0 0 0 0 1 1 0 0
225 1 1 629 629 922 922 0 0 0 0 0 0 1 1 0 0
227 1 1 536 536 923 923 0 0 0 0 0 0 1 1 0 0
230 1 1 625 625 925 925 0 0 0 0 0 0 1 1 0 0
231 1 1 533 533 926 926 0 0 0 0 0 0 1 1 0 0
233 1 1 273 273 928 928 0 0 0 0 0 0 1 1 0 0
236 1 1 501 501 930 930 0 0 0 0 0 0 1 1 0 0
238 1 1 619 619 930 930 0 0 0 0 0 0 1 1 0 0
257 1 1 596 596 939 939 0 0 0 0 0 0 1 1 0 0
258 1 1 610 610 939 939 0 0 0 0 0 0 1 1 0 0
264 1 1 482 482 941 941 0 0 0 0 0 0 1 1 0 0
267 1 1 145 145 942 942 0 0 0 0 0 0 1 1 0 0
279 1 1 503 503 946 946 0 0 0 0 0 0 1 1 0 0
282 1 1 107 107 948 948 0 0 0 0 0 0 1 1 0 0
294 1 1 585 585 952 952 0 0 0 0 0 0 1 1 0 0
303 1 1 572 572 955 955 0 0 0 0 0 0 1 1 0 0
304 1 1 490 490 957 957 0 0 0 0 0 0 1 1 0 0
311 1 1 162 162 960 960 0 0 0 0 0 0 1 1 0 0
319 1 1 150 150 963 963 0 0 0 0 0 0 1 1 0 0
321 1 1 144 144 964 964 0 0 0 0 0 0 1 1 0 0
322 1 1 408 408 964 964 0 0 0 0 0 0 1 1 0 0
324 1 1 459 459 964 964 0 0 0 0 0 0 1 1 0 0
325 1 1 494 494 964 964 0 0 0 0 0 0 1 1 0 0
331 1 1 89 89 966 966 0 0 0 0 0 0 1 1 0 0
333 1 1 124 124 966 966 0 0 0 0 0 0 1 1 0 0
344 1 1 465 465 972 972 0 0 0 0 0 0 1 1 0 0
345 1 1 403 403 974 974 0 0 0 0 0 0 1 1 0 0
346 1 1 491 491 975 975 0 0 0 0 0 0 1 1 0 0
348 1 1 492 492 976 976 0 0 0 0 0 0 1 1 0 0
351 1 1 447 447 978 978 0 0 0 0 0 0 1 1 0 0
359 1 1 375 375 981 981 0 0 0 0 0 0 1 1 0 0
360 1 1 465 465 981 981 0 0 0 0 0 0 1 1 0 0
362 1 1 496 496 981 981 0 0 0 0 0 0 1 1 0 0
363 1 1 464 464 982 982 0 0 0 0 0 0 1 1 0 0
365 1 1 500 500 982 982 0 0 0 0 0 0 1 1 0 0
367 1 1 461 461 983 983 0 0 0 0 0 0 1 1 0 0
370 1 1 379 379 984 984 0 0 0 0 0 0 1 1 0 0
372 1 1 443 443 984 984 0 0 0 0 0 0 1 1 0 0
377 1 1 462 462 986 986 0 0 0 0 0 0 1 1 0 0
378 1 1 411 411 987 987 0 0 0 0 0 0 1 1 0 0
379 1 1 408 408 988 988 0 0 0 0 0 0 1 1 0 0
386 1 1 419 419 992 992 0 0 0 0 0 0 1 1 0 0
387 1 1 384 384 993 993 0 0 0 0 0 0 1 1 0 0
388 1 1 499 499 993 993 0 0 0 0 0 0 1 1 0 0
396 1 1 474 474 999 999 0 0 0 0 0 0 1 1 0 0
399 1 1 337 337 1001 1001 0 0 0 0 0 0 1 1 0 0
400 1 1 338 338 1002 1002 0 0 0 0 0 0 1 1 0 0
402 1 1 398 398 1002 1002 0 0 0 0 0 0 1 1 0 0
404 1 1 450 450 1002 1002 0 0 0 0 0 0 1 1 0 0
407 1 1 415 415 1003 1003 0 0 0 0 0 0 1 1 0 0
408 1 1 407 407 1004 1004 0 0 0 0 0 0 1 1 0 0
409 1 1 457 457 1004 1004 0 0 0 0 0 0 1 1 0 0
412 1 1 367 367 1008 1008 0 0 0 0 0 0 1 1 0 0
433 1 1 415 415 1016 1016 0 0 0 0 0 0 1 1 0 0
434 1 1 436 436 1016 1016 0 0 0 0 0 0 1 1 0 0
436 1 1 564 564 1017 1017 0 0 0 0 0 0 1 1 0 0
439 1 1 444 444 1019 1019 0 0 0 0 0 0 1 1 0 0
441 1 1 393 393 1020 1020 0 0 0 0 0 0 1 1 0 0
442 1 1 388 388 1021 1021 0 0 0 0 0 0 1 1 0 0
443 1 1 436 436 1022 1022 0 0 0 0 0 0 1 1 0 0
444 1 1 461 461 1024 1024 0 0 0 0 0 0 1 1 0 0
445 1 1 436 436 1026 1026 0 0 0 0 0 0 1 1 0 0
448 1 1 459 459 1027 1027 0 0 0 0 0 0 1 1 0 0
456 1 1 262 262 1040 1040 0 0 0 0 0 0 1 1 0 0
461 1 1 228 228 1041 1041 0 0 0 0 0 0 1 1 0 0
463 1 1 444 444 1042 1042 0 0 0 0 0 0 1 1 0 0
469 1 1 236 236 1047 1047 0 0 0 0 0 0 1 1 0 0
473 1 1 237 237 1049 1049 0 0 0 0 0 0 1 1 0 0
474 1 1 414 414 1049 1049 0 0 0 0 0 0 1 1 0 0
479 1 1 354 354 1052 1052 0 0 0 0 0 0 1 1 0 0
482 1 1 373 373 1053 1053 0 0 0 0 0 0 1 1 0 0
484 1 1 487 487 1054 1054 0 0 0 0 0 0 1 1 0 0
485 1 1 194 194 1055 1055 0 0 0 0 0 0 1 1 0 0
487 1 1 488 488 1055 1055 0 0 0 0 0 0 1 1 0 0
493 1 1 367 367 1058 1058 0 0 0 0 0 0 1 1 0 0
495 1 1 411 411 1058 1058 0 0 0 0 0 0 1 1 0 0
496 1 1 492 492 1058 1058 0 0 0 0 0 0 1 1 0 0
503 1 1 189 189 1064 1064 0 0 0 0 0 0 1 1 0 0
507 1 1 205 205 1065 1065 0 0 0 0 0 0 1 1 0 0
508 1 1 353 353 1066 1066 0 0 0 0 0 0 1 1 0 0
509 1 1 367 367 1066 1066 0 0 0 0 0 0 1 1 0 0
514 1 1 357 357 1071 1071 0 0 0 0 0 0 1 1 0 0
515 1 1 243 243 1072 1072 0 0 0 0 0 0 1 1 0 0
